isEdited,userName,rating,date,review,title,developerResponse
FALSE,0oofs,1,8/6/2020 22:12,"I never write reviews but my experience was terrible! My account was deleted for no reason at all in under a month of having it, I’m currently a uni students online and I need a bank account to pay for college. when bringing this issue to chime it took weeks for them to even get back at me about my account, and when they still wouldn’t even explain on why my account was down they still deleted it so now I have to wait and get my college money in a check when I have bills to pay, this is ridiculous and infuriating, customer service is so unhelpful!!",Deleted for no reason,
FALSE,666lordoflight,2,7/27/2020 20:49,"if you want to do this for an early payday there are a couple if things to consider. Your payday will only be early once, think about it. your new early payday will be your new payday. the other major thing to consider is what i had to deal with. I got my pay on the 1st then i switched to chime and it was usually a random day between the 25th-28th. Now getting paid on the 25th one month then the 28th the next is actually getting paid later then had i just stuck with the 1st every time. I’d go over 30 days between pay periods and early became later.",not really early paydays,
FALSE,xteck13x,5,5/1/2020 17:21,Love the app and how easy it is to use. I love the automatic savings features I just wish we could get a few extra features on the savings account. Be able to set the percentage for automatic savings would be awesome as well as some type of savings buckets or categories for the savings account to visually organize savings goals would make it perfect!,Love the app wish we had some more features,
TRUE,moosie12345,1,5/13/2020 23:22,"I had someone hack my account NOT ONCE, NOT TWICE,  BUT THREE TIMES this year. First time back in January they took the rest of my paycheck when i had just got paid. The second time they took my whole stimulus check. And yesterday they took my whole paycheck as soon as i got paid. I never gave my information out to anybody, i was keep my card with me everywhere i go and all i ask if for them to give me my money back bc i have bills to pay and they told me of would up to a couple of days yo get my money back. I've changed my password several times and yet this keeps happening, guess i'll have to go to a new bank.",Poor security system,"{'id': 13066747, 'body': 'If you could please send us an email to appstore@chime.com with the email address on your account, we’ll be happy to look into this for you. \n', 'modified': '2020-01-22T18:02:24Z'}"
FALSE,neri.neri,5,4/18/2020 5:07,"Love Chime  for a couple of reasons😉
1. I get my payroll money 48 hrs before 
normal scheduled date. 
2. No foreign transaction fee, I go to Mexico 🇲🇽 a lot and use the card. Love the forex transaction exchange for Chime. 
3. No over limit fee
4. No NSF fee (covers up to $100 if needed) 
5. Chime credit card 💳 awesome builds my credit score 😍 
6. No ATM fee (free ATMs can be limited but I can live with that for now)
7. Debit card spending up to $5k daily 
8. ATM withdraw up to $1,000 daily. 

No bank is perfect 👌 therefore Chime get 5 thumbs up 👍 

I do recommend getting Chime debit card and credit card 💳 cuz if you lose one ☝️ card you still have access to your money 💴 otherwise baes in my experience you have to wait 2 weeks to get your new debit card 💳 crazy 😜",Love Chime for a couple reasons,
FALSE,LongBeef,5,3/28/2020 0:07,I’ve been with chime for 3 years already and I have yet to have a problem with them! I’ve always found the app easy to navigate and I definitely appreciate always getting my direct deposit from work two days before everyone else. The savings account is also very useful they raise your interest after every couple hundred dollars,By far the best bank in the market,
FALSE,Youngwest1986,5,2/22/2020 13:46,"Great app I love the way u can transfer money to other chimes. The mobile deposit is awesome!!
The savings Account is what I really enjoy cause when my check deposit it automatic drop a little into my savings “it also round up my cents and put it into my savings too. And also the atm services is great it’s free in we’re in the network and trust me that network is large . Over all I love the services.",Enjoy the service,
FALSE,Brandonjw23/ Sonikku23,4,3/25/2020 19:27,Now don’t get me wrong the app is good. Using it do help ppl out with what they want to do look up on and so on like that. But if you have a dark mode for ppl that want to check they account at night like around 2 or 3 o’clock in the morning so they can see if the money hit the account doing that time. And also work on y’all app chat area they a lil slow on that and also not really respond on not getting your card cut off. But yea dark mode plz that will be great.,Need dark mode,
FALSE,YoungReek,3,2/13/2020 16:29,"This is a decent app and all but the whole “up to 2 days early” on a check is the clear selling point. I and several others have experienced that this doesn’t really work. Chime either pays a day early or on time. Which is a bit weird considering a Friday payday. You’d think that’d be easier to send out two days earlier but guess not. Otherwise it’s a good banking app that has simple and easy saving tools, however that lack of early deposit or at least a consistency behind it is rather horrible for me.",It’s cool I guess,
FALSE,mematl,3,11/6/2019 19:08,"The app is good but the limited number of atms is a huge hassle. But the worst thing is if you have a check deposit of any size, you have to go through a 3rd party app to deposit the funds. I have waited 12 days for the money. So if you will have any paper checks to deposit, you might want to consider another bank.

Updated - also, the app continually signs you out. Almost every time I go to  the app, I have to resign in and create my numeric access password - which never works - again.","Good in theory, a pain in practice",
FALSE,NickAbbottDHS,1,10/18/2019 12:48,"This is going into day three of Chimes big shutdown. For almost 24 hours, I had zero access to my bank account, whether that be checking my balance, making purchases, or even calling customer support. There was absolutely ZERO way that I could even contact customer service in any way because they shut down their phone center during the bank shutdown. The service was nice before, but after this fiasco there’s no way I can continue to use this service when three days later I still can’t access the app and I have no idea whether or not I can even access my money at all today.",Stranded with no money,
FALSE,EveryUnsuspectingMillennial,5,8/28/2019 10:06,Less then a wee I regret downloading strange charges ? I god no money in chime yet my linked account comes up missing my last $30 like someone knew to transfer it to themselves.... I’m suspiciously confused!!!!& want my money back  (notice how hard it is to close these accounts ? Where do they give that option? Do you have to call and ask ? Will they ever respond? ),Disappearing $30 w/ no response from 24/7 support?,
FALSE,WNCGirl21,5,4/1/2019 11:29,"I have had nothing but good things with Chime, I just wish there was more ATM’s, maybe Chime should consider partnering with each states credit union system for no fee ATM usage and let users make cash deposits for free at these same ATM’s. But when you get paid every 15 days Chime is a life saver with getting paid two days early. I just wish my deposit posted earlier than past mid day.",Who doesn’t want to get paid early!,
FALSE,hnjjiygvnj,1,8/9/2019 17:05,I’ve experienced the worst service I’ve ever experienced with chime when not only have I yet to receive a card I’ve been forced to download other apps just the receive my money. Problems on top of problems that’s resulted in me losing my money. Having chime as resulted in me having to wait longer to receive checks and harder to get through the weeks. The latest of chimes terrible service is them put a pend on my money that I sent to my friend. This is the worst company and business that I have dealt with and hate to see the horrible app and customer services that they provide. These need to be resolved as soon as possible,Horrible app,"{'id': 10100825, 'body': 'If you could please send us an email to appstore@chime.com with the email address on your account, we’ll be happy to look into this for you. \n', 'modified': '2019-08-10T00:12:19Z'}"
FALSE,Kimmy419,5,3/15/2019 5:57,"Made for simplistic banking, what you see is what you get. Easy to use and set up was a breeze. Just ensure you do everything correctly the first time because customer service is lacking direct instant contact. With banks starting to disappear from low income neighborhoods this is a great alternative to check cashing and predatory EZ-Cash payday lenders. You’ll get your money two days in advance. Can’t beat it.",Easy and convenient,
FALSE,Savannah-97,5,3/13/2019 5:42,Absolutely the best bank I’ve ever had. I’ve never had any issues and the small issue I did have chime handled it right away anytime I call they always ask how my days going and they don’t sound like the rest they sound like they actually mean it. I recommend chime to everyone! I also love the fact that it lets me know every-time my card is used and for how much and what my balance is after.,Amazing,
FALSE,CSRCK,5,12/31/2020 3:29,"Greatest online bank I’ve ever come across of! I work as a customer service representative and multiple customers would have the Chime card as a form of payment. I looked into it and decided to get one myself. There’s even a credit card builder that helps boost your credit! I’ve only had it no more than a week and I love it!! So many things you can do with this bank, thank you CHIME!",AMAZING!!,
FALSE,h2013,4,2/22/2019 16:12,So far I have been with chime I have been super pleased with the service . It’s refreshing to work with a bank that isn’t greedy and does the right thing on behalf of the client .  A few things I would like to see chime develop is a joint checking/ savings account system . This will be super helpful ! Overall pleased with the service .I love the fact that my deposit does arrive a few days earlier which is helpful when paying bills .,Great service ! Excited for growth of chime,
FALSE,jazy1409,2,9/25/2018 23:21,I first heard about chime through a friend and she spoke so highly of this card. I must say getting paid two days early is always a plus but the con about this card is that I’m not able to connect my external bank to this card and I’m suppose to be able to. And i been dealing with trying to get the bank connected to since i started using the card. No one can explain why i have this option to be able to use it but haven’t been able to actually use it. It’s an inconvenience to have to go to two different bank for some.,Not to happy with the card,"{'id': 5265080, 'body': 'Thanks for bringing this to our attention. If you could please send us an email to appstore@chime.com with the email address on your account, we can look into this further.', 'modified': '2018-09-27T16:56:48Z'}"
FALSE,MzJoker5150,4,4/25/2018 13:17,"No monthly fees, free atm withdrawals, up to 2 day’s early on paydays, chip, ability to use Uber no other card allows that! I wouldn’t hesitate get the card! 

Now I give the card 4 stars and reason being is that they have a feature that you can automatically save 10% on direct deposit that goes into savings account but you have to direct deposit $500 or more,  I just wish that they would lower the amount so I can use this feature.",Best Card I ever signed up for,
FALSE,Carlos R. Suarez,5,12/13/2020 15:33,"I have to start by saying this account is super user friendly.  No hassles, no need to try and figure anything out.  It’s just simple, you download the app set up your account and we sit for your card to come in the mail.  I’ve had no issues with the bank and I get my payroll check two before I should because they do not hold any deposits.",Overall incredible bank,
FALSE,Brooklaaaaan,5,8/11/2020 16:46,I use chime for my business- i needed a separate account to keep better track of what i spend on expenses and how much i am actually making. Super easy to sign up and run an account. One suggestion i have is to allow minors to have an account under an adult account holder- i had to use another online banking system for this because my regular bank didn’t allow me either.,Awesome,
FALSE,Steph_2627,4,11/2/2020 19:09,I love everything about Chime. The Checking account offers two days early direct deposit and overdraft protection. The Savings account automatically rounds up my transactions to the nearest dollar and takes a percentage out of my direct deposit. I love the Credit Builder card as well it has brought up my score 50 points in one month!!! The only thing I dislike is having to pay money to deposit cash with green dot.,Everything but Green Dot,
FALSE,RobynBanks24/7,1,9/28/2020 15:36,"Chime claims that you may only have 1 phone number on 1 account however that is not the case, I used the pay my friends feature and sent $100 to my friend via her phone number that is associated with her account and somehow the payment went to somebody completely different and then I went to dispute the transaction and now I have to wait 10 days for my money back for an error on their systems. That’s not even the best part! Their customer service lol I wouldn’t even call it that is so incompetent they will just keep hanging up on you because they lack any type of customer service skills. Worse bank ever",Crooks,
FALSE,Jamisimmy21,1,9/4/2020 21:08,"Don’t use Chime they stole my unemployment deposit of $160 x 3! I got the 1 for 155$ that was sent over at the exact same time as all the others but chime claims they never sent these $160 x3 deposits. Unemployment literally just proved to me they were sent over august 27th and I should’ve gotten it Tuesday at the latest.

Chime is refusing to accept ownership and keeps trying to blame them despite them already proving they sent it over and did their part. They claim there’s a “whole team” trying to figure this
Out. How do you lose deposits ($160x3, sent over august 27th) but then send only one of them through ?? Don’t use chime, they are theives and liars",Stole my deposits,"{'id': 17762625, 'body': 'If you could please send us an email to appstore@chime.com with the email address on your account, we’ll be happy to look into this for you. \n', 'modified': '2020-09-08T16:19:22Z'}"
FALSE,nevepatri07,5,10/15/2019 2:10,"Chime doesn’t have any ridiculous hidden fees. It’s an absolutely awesome app! It has a spot me program which allows you If you’re running a little short until next pay period with NO fees, just leave a tip if you like and if you don’t, that’s fine too. I get my paycheck a day early. They always keep you informed if they have holiday bank closure are of any upcoming maintenance. I give Chime a A+ for being so awesome!","Best bank app, Ever!",
FALSE,Dan.Swendsen,3,8/8/2020 17:38,"I actually loved chime until I needed customer service. They were holding my credit on a credit card because they needed bank confirmation but couldn’t ever get past long hold times, and neither could I. Multiple days in a row, multiple times per day, and never off hold when waiting for 10-15 min, and my credit card bank cant wait on hold with me longer than 5 mins. Extremely unprofessional and frustrating, will probably be leaving ASAP.",Customer Service is a joke,
TRUE,imighttbe,1,12/13/2019 14:19,"This app is the worst banking app I’ve ever dealt with!! My biggest major issues out of 1000 that I have with them, is for any reason you need a replacement card they literally freeze your account until you get another card which takes LONGER than two weeks to arrive and they DO NOT give you a temporary card to access you funds in any way possible. It gets worse the more you need it. Moral of the story don’t put your eggs all in one basket with this stupid app . It’s as unreliable as it gets 🤦🏽‍♂️ I’m literally closing my account and going back to a regular bank! This is not worth it ! 

Currently getting my lawyers involved!",WORSE APP EVER,"{'id': 9484653, 'body': 'Hi, we are sorry to hear your frustration with our app. Please let us know what exactly did you not like about our app at appstore@chime.com, so we could improve it based on your feedback.', 'modified': '2019-07-03T16:21:31Z'}"
FALSE,Bdoug26,5,9/12/2019 10:25,Saw the ads and was like nah I don’t need it. I hate traditional banks though and late fees and monthly fees. I checked out chime and they have been great. My direct deposit gets to me when my company releases it. They don’t let you over draft and in most cases have the spot me feature which can spot you 20 dollars past your balance if need for emergency. I have never had an issue and glad I have chosen to bank with them.,Love chime!,
FALSE,Jordi1011999,1,9/18/2019 13:24,"They closed my account out for absolutely no reason and I called customer support and they will not give me a reason why, then I received an email stating that they falsely closed my account out and will let me open up a new one in 60 days and it’s been well past 60 days and they still won’t do anything to fix it or allow me to open up a new account after they stated I could. I even sent them the email they sent me stating that I could open up a new one in 60 days and all they say back is that my old account was closed out and keeps ignoring that I can open up a new one and they still won’t allow me to.",Awful,"{'id': 10774107, 'body': 'If you could please send us an email to appstore@chime.com with the email address on your account, we’ll be happy to look into this for you. \n', 'modified': '2019-09-19T16:17:07Z'}"
FALSE,Taylor Prevost,5,8/18/2019 1:04,"Chime is amazing. I’ve been using it for about 1 year now and I have to say, I have had no problems with this bank. Super easy, and no fees. I’ve really enjoyed using them as my primary bank. Their support is great too. The only thing is that if you have a check over $3000 you can’t deposit it, but I think that’s normal for any mobile deposit with any bank. I would highly recommend this!",I love Chime!,
FALSE,Mrb_girl92,5,3/13/2019 23:18,"I love this bank! I had Bank of America and I hated ever inch of them especially after they shut my bank account down for no reason. I thought I was going to be stuck with prepaid cards forever until I found Chime on google. I’ve never once had an issue with them....NEVER. No maintenance fees, no issues with uploading money, and I get my direct deposit 1-2 days early. I will never turn back. YOU ROCK CHIME BANK!!!",The best bank ever!,
FALSE,meilynn gi,5,3/7/2019 12:03,I love the fact that this will tell you exactly everything that’s going on your bank account from a text message to another notification. You can purchase something one second ago and all automatically send you a text message how much you have left and what did you spend it on so forth and had it for three months I’m not going back love it.,Balance,
FALSE,JRoll420,5,3/3/2019 3:15,I love this card. I used to have Net spend and since I tried out the chime account I’ve permanently switched and never looked back! The only issue I’ve experienced with this app whatsoever is it’s almost completely impossible to speak to an actual human if you ever experience an issue with your account but their is an automated 1800 number that’s pretty helpful with most an issues,Love my chime card and the app is,
FALSE,Scott Sambol,5,2/20/2019 2:07,"I absolutely love Chime, hands down they are the best mobile bank I have ever used and I have used quite a few. Paying friends is super easy, and my paycheck always comes in at least 1 to 3 days early. Not to mention I got my tax return back super fast and right into my account. If you are looking for a bank alternative, look no further because no one else compares, try it, you won’t regret it.",Shine with Chime,
FALSE,Chris Zachary,5,9/23/2018 16:16,I was first introduced to chime in Instagram and I fell in love . I love their customer and the detail it provides . Everything is so easy and simple it like having a small bank teller in your pocket . I wish you could design your debt card if they gave us options the plan white is nice but it does gets dirty easily. Plus if we didn’t need to pay to deposit money into our account too other than that love it,I love this,
FALSE,G.velez,1,2/18/2019 15:03,"There were some fraudulent charges made on my card. I disputed them which went through easy enough, however 2 months later, Chime reverses the dispute requesting “additional information”. It’s been 3 weeks and I can’t get through to a representative because their preferred method of contact is through a messaging board. The number on the back of the cards lead to an automated system and it seems impossible to request a call back. 

Getting paid 2 days early does not make up for me being stoked from twice. Once by scammers and again my the banking institution I choose to trust with my money. 

WOULD NEVER RECOMMEND TO ANYONE.",Reversed dispute of a claim,"{'id': 7353487, 'body': 'We are so sorry to hear about this, we would like to investigate this further. When you get the chance can you please send us an email to appstore@chime.com with the email address on the account, we can take another look. 💚', 'modified': '2019-02-18T21:18:12Z'}"
FALSE,Luskikay,5,9/23/2018 3:03,"I actually was a little skeptical at first. But glad I got over it. Got signed up quick and easy, set up DD, and have had no problems. Works like a charm, and easily integrates with many of my other apps! Savings account is a pretty cool feature. Love the No fees to use my money unless I’m withdrawing etc. Works like a breeze using the Chime App. It has exceeded my expectations so far. It only a months time! Glad to be with Chime!",So far....great!,
FALSE,tfhibb,5,1/16/2021 3:30,Personally I will say this has been one of my favorite things to try I’ve been with my original bank since 2011 and if not for that I would have everything through chime . Easy convenient access to many atms easy transfer automatic transfers just so many things love it !! And now that they are federally insured I can use them everywhere for deposits,What is there not to love !!?,
FALSE,shagonna,1,2/5/2021 11:31,"This has been by far the worse banking experience I’ve had!!! Chime and The Bancorp Bank is a total rip off!! They have over 10,000 of mines that they are not wanting to let go of! Yea that much money because I received and Pandemic Unemployment payment through them! I’ve never heard of a bank so invested in you business that they actually hold your money for no apparent reason I’ve sent them all information to verify myself and my money which I shouldn’t have had to do in the first place! And I’m still fighting to get my money back I would not recommend them to my worse enemy!!",DO NOT BANK WITH CHIME!!!,
FALSE,Samanthaaaaaaaaaaaaaaa 12,5,12/29/2020 2:59,"I have only ever had good experiences with this bank. Their app is very easy to use and if you do need help finding anything the support bot is a great resource. The communication and transparency about services, bank holidays, updates to their app, etc. is top notch.

 I would highly suggest signing up but make sure to ask your friends if they have chime to take advantage of their referral program.",Best Mobile Banking,
FALSE,Nikki Garrow,5,10/17/2020 14:05,I can’t say enough good things about this amazing app!! OMG!!! My credit went from a 450 to 652 in 2 months using this app and the SELF app at the same time!! I got the credit card and the debit card- life changing!! Chime I want to thank you from the bottom of my heart for helping me get my credit score this high so fast! I’m not finished either!!! I’m gonna aim for an 800 credit score within the next few months!!! THANK YOU CHIME!!! ❤️,BEST APP EVER!!!,
FALSE,420 kush,5,10/10/2020 22:52,I have been a customer for a while now. I was one of the first to receive a “Chime Credit Card” and I even have the Metal credit card that I qualified for during one of their sweepstakes. The services that Chime offers is amazing. All the way from traditional banking  services to the advanced technological functions such as Early Direct Deposit. I could not be more happier having Chime as my primary bank.,Longtime Member,
FALSE,Serena8133,5,10/9/2020 13:13,"Over the years I’ve paid thousands of dollars in overdraft fees. I’ve saved that with Chime. When they added the Spot Me feature where I could overdraw up to $100 and not be charged any kind of fee, that was more than helpful. And now they have the credit builder card, so I’m not only saving money but now I’m building credit by just making every day purchases. I love Chime!",Saved me thousands,
FALSE,11Seth11,5,6/12/2020 21:00,"I am very happy and satisfied with Chime banking especially for the fact of me trying to reset my password to get into my account. I contacted customer support and they were very understanding and supportive with my request, and made completely sure that I had the proper identification in order to be acceptable for regaining access to my account. I am happy to be a Chime Customer.",Password Resetting (Regaining access to account),
FALSE,nocha12,1,8/17/2020 16:00,"Overall the interface and Bank its self seem great. I appreciate the mobile deposit 2 days early and the no overdraft fees are great. BUT you are not able to deposit a check with their mobile deposit technology. I have tried 3 checks from three different sources, all rejected and told not to try again. When trying to get more info from someone you are basically told tough luck and give it to a different bank. Uhhh why would I have a different bank if this is supposed to be my bank. Would love to give a better review once they fix this issue 😔",Good if you never have to deposit a check 😔,
FALSE,Carebear Happy,5,5/21/2020 6:01,"Love It!! This app works great and is very easy to use. I use Chime more then my regular bankAccount.  The support is very helpful and easy to reach.  I’m considering closing my regular bank account and just using Chime.  It has all the functions of a checking account except there is no monthly fee to use Chime.  Easy to transfer to  and from external accounts when needed.  Wouldn’t change anything about the app thus far. THANKS CHIME, LOVE THIS APP!!",Perfect !!,
FALSE,RProp,5,2/23/2020 1:12,"I love the SpotMe feature, which you only get when you have direct deposit set up but it comes in handy if you ever have an  over draft. I recently got my overdraft limit increased to $75:) plus I can view my card in the app which is so helpful when I don’t have my card around. I can also turn off my car if needed. It’s one of the best online banking companies I’ve used.",Great features,
FALSE,bsbdhdndbdb,1,3/3/2020 0:35,"DO NOT SEND YOUR TAX REFUND TO CHIME... my wife and I filed a joint refund and they sent it back to the IRS, now we have to wait three weeks for a paper check because both our names are not on my account, mind you our last two tax refund deposits have gone through no problem using the same exact tax prep service with the same banking information saved from the previous years. I Did not receive any notification until the day it was returned and by that time it was too late. As a loyal customer for over 2 years I will sadly be canceling my account with them and transferring my direct deposits to another bank.",Canceling my account,"{'id': 13862236, 'body': 'If you could please send us an email to appstore@chime.com with the email address on your account, we’ll be happy to look into this for you. \n', 'modified': '2020-03-05T01:24:30Z'}"
FALSE,alegoje1,1,2/19/2020 18:39,"Using the correct routing number and bank account number, they rejected my transfer and my credit union charged me $35 for the refunded ACH. They say my name was incorrect when the reference field is completely optional and I had already verified the micro-deposits. Customer service is a joke and only sends canned answers, they are pretty much useless. Horrible experience. I will remove this review if they refund me the $35 I lost due to their poor processes. By the way, your HR Dept. will have a terrible time finding Chime to add for your direct deposit as they use small, pretty much unknown local banks. Do not get, you have been warned. Thank you.",Terrible service - get Ally or Stash,"{'id': 13591708, 'body': 'Thanks for bringing this to our attention. If you could please send us an email to appstore@chime.com with the email address on your account, we can look into this further. \n', 'modified': '2020-02-20T00:26:13Z'}"
FALSE,Awkward 4 Every 1,1,1/24/2020 18:48,"My wife and I have banked with Chime for about a year. We are millennials. Chime is unfortunately pretty inconvenient for trying so hard to BE so convenient. Customer service and problem solving are all but totally absent. It’s great features are horribly stifled by its inability to fix basic problems, such as a fraudulent charge for example. If you’re not worried about your money going missing, a fraudulent charge, the service going down and leaving you stranded, or paying rent, then your golden. It certainly looks good, but it’s lack of effective customer service ruin what should be an awesome service. Too bad, really.",Customer Service?,"{'id': 13108556, 'body': 'If you could please send us an email to appstore@chime.com with the email address on your account, we’ll be happy to look into this for you. \n', 'modified': '2020-01-25T00:31:05Z'}"
FALSE,iamtrillnaj,5,12/9/2019 21:22,I’m glad to say that this is a bank all people need to switch to not only is it very convenient for me getting paid 2-3 days earlier but there services in any area is phenomenal customer service is 5 stars they helped me with all my inquiries and made it there mission to make sure a customer was left feeling satisfied thank you chime please keep it up I don’t normally do reviews so appreciate it.,Very satisfied,
FALSE,Ibelllaaa,5,8/23/2019 17:25,I wish the saving process was a little better oh and if I want to dispute a transaction I don’t have to go print out a paper and fill it out I can just call customer service and do it over the phone. An I wish we were able to go to atm and deposit money automatically instead of going to the store and have to pay $3.74 every time to put money on my card,Love thee app and bank,
FALSE,CDConcepcion,4,8/30/2019 11:49,"I’ve read many reviews and two weeks in, it serves its purpose. I haven’t don’t a check deposit yet, so yet to come. My direct deposits do come 2 days before my actual pay day, so that’s nice! Only thing would be a nice little feature, you can see your check balance and you can see your savings balance, but it doesn’t show total balances. Yes, you can just add two balances, but most banks just have an easy view of the totals together.",So Far So Good,
FALSE,dereksgirl1002,5,7/8/2019 18:21,"This bank chime has been great with my payment 2 days earlier ! And when I was told the holiday would push my paycheck back it didn’t I was so happy to get my cute message that my $ was in there a day before  5stars. Thanks chime keep up good work 
There is 1 thing went to deposit $ it cost me $ to deposit it and had to go to Walgreens check out. That’s only thing I don’t get",Recommend to all my friends,
FALSE,totally27,5,7/8/2019 14:02,"It was super easy to switch from my bs bank that charged me a month service fee and overdraft fees on accident even though i had been banking with them for 19 years! I'm upset I didn't switch to Chime sooner! the app is super easy, i get paid on wednesday with direct deposit, they have mobile check deposit and 7-eleven atm withdraws without fees, everything is easy! such a better banking experience with Chime",Love it,
FALSE,Fern the g,5,3/18/2021 8:50,So far I’ve had no complaints they were the first to give you your paychecks 2 days early. They give you free money when you sign up and when you referral others to sign up so it’s a win win. They even helped my start to building credit with is the best thing chime can offer over all other bank apps. I love chime and all it’s opportunities it’s given me.,My favorite banking app!,
FALSE,ellieann88,5,3/13/2021 17:11,"This is by far the best non bank- banking I’ve ever used! They really do look out for you, build up your credit, no over drafts, pay day 2 days early with direct deposit! In today’s world you never know when your bank is open or closed, I know mine is ALWAYS there when I need it! Banking with Chime was my best decision and you should do the same! You won’t be sorry!",Great way to bank,
FALSE,19Damaris83,5,12/16/2020 15:02,"I was skeptical about using Chime, but I was fed up with all the overdraft fees I was paying with my previous banking institution. 
Chime has not disappointed! Love how after a purchase Chime immediately alerts you with your new balance. Love the good morning alerts of your balance for the day. Love when I use my debit card it rounds up and sends it to saving. What’s not to love about this new way of banking?!?",Banking made easy,
FALSE,Swann Smash,4,3/11/2021 7:16,"Solid Card. Have used Chime for years. It’s a Complete E Bank with most of the newest features (scanning checks, visible credit card info within app, new credit builder options, etc.) . Only complaint is customer service, and the response time for emailing the support staff. 
  There’s been a few times where the company couldn’t process transactions and there website has been down. But mostly reliable",Card Review,
FALSE,True Vet,5,11/21/2020 19:21,"I must say, WOW. I love how they just block transactions when you don’t have the funds. USAA and other banks slap you with a $29+ fee to simply deny a transaction (why?!). Also, I’m surprised that I’ve been getting paid almost a week prior to payday (instead of the 2 days they advertise). That’s awesome. The new credit builder feature is also pretty cool. I don’t think I’d ever use my traditional banks for direct deposit again.",Awesome banking,
FALSE,Cinthializ07,1,11/29/2020 23:12,"In the past month we've had the online system go down completely. You can’t check your account balance, can’t transfer money and can’t turn “on” your card if you usually keep it off. There is no physical to go in to withdraw money so you’re stuck. Also holidays will delay your paycheck until the day after it’s normally deposited no matter if it falls before the holiday. Also it definitely does not pay 2 days ahead of time. Only 1 day ahead and that’s when they feel like it. Changed all my settings so I wouldn’t have my direct deposit on there smh.",Online system is always down!!,
FALSE,Christo805,5,8/11/2020 9:24,Love this bank and this card! They are the only bank that does not rip you off and still has tons of features. Their customer service is great and I have never had a problem with them. If you are wondering if you should open a account do it! I have recommended many friends and they are just as happy.,Can’t say enough good things about them!,
FALSE,NikkiPec,5,8/8/2020 10:59,"This is probably the best banking option I’ve ever had.  My credit is crap after many years of being foolish with my finances.  It was nearly impossible for me to get a decent bank account.  Chime was quick and easy to sign up for, the app is super simple to navigate AND most of the time I get my paycheck 2 days before my payday direct deposited I to my account.  I love it.  I highly recommend:)",Legit No Fee Banking,
FALSE,1479274,5,5/14/2020 17:29,"I have had absolutely no problems and can say only good things about Chime since I have opened an account! I love all the features it makes it easy to use, they are fast about deposits and actually post the money as soon as it’s sent to account! I wish you could deposit cash into account for free somewhere! All in all I’m very impressed and would recommend it to anyone!",Love it!,
FALSE,b-done wif it,4,6/14/2020 0:50,"I’m not sure how long exactly I've had chime, but it’s been over a year. Overall, I enjoy it. I’m not happy with the number of times it’s glitched and declined my card when I’ve definitely had money in the account, or the number of times Chime has been down-but, the fact that y’all have SpotMe instead of regular banking overdraft fees and your other options make it much better than a traditional bank.","Extremely Satisfied, even w/ the kinks",
FALSE,ScottyB0930,5,4/4/2020 11:55,"I love chime, and their app!! Prompt and professional customer service. Never wonder where your money went because it sends a notification as soon as the money comes off your card. I get my paychecks a day earlier than everyone else at work. They’ll spot me up to $100 if I overdraft. Transfer money to other chime members in seconds. there’s more but I have a life so I can’t keep typing.",Overall... GREAT!!!,
FALSE,matthewmatthegggggg,5,3/19/2020 6:59,I was having a lot of issues with getting a debit card especially with some credit issues. But chime approved me for a debit card right away no hassle all done online. It took a little while to get my card due to some mailing problems but as soon as I got I instantly loved it ! Definitely recommend this for anyone who is tired of hidden fees from these major banks !,Awesome and easy,
FALSE,cofiiiz,5,12/8/2019 12:26,"It’s extremely convenient. Due to some really stupid reasons, I’m not able to get an actual bank account for a couple years. And every job I have only used direct deposit. So yeah this is definitely worth it. The only thing that worries me is that I feel like this me banking completely by myself. So if I lose it, it’ll be on me. You also really do get paid a couple days earlier it’s great lol",Chime,
FALSE,suiteV33,1,1/21/2020 14:47,From day one it’s been nothing but problems it took 2 months to get my card as soon as I got it I transferred the whole amount from the one direct deposit I’d gotten transferred to them (that I did not have access to for 2 months) and now about 3 weeks later they charged my paypal $99 I have not used the card and did not intend to after they held my money hostage with out any doing anything to make up for it or prove themselves trust worthy now they have the audacity to straight up steal my money and oh yeah I no longer have access to the chime app to try to find out what’s going on. They are not trustworthy,They deserve zero stars,"{'id': 13049540, 'body': 'If you could please send us an email to appstore@chime.com with the email address on your account, we’ll be happy to look into this for you. \n', 'modified': '2020-01-22T01:18:54Z'}"
FALSE,Nickinpdx,2,10/22/2019 11:34,"With how much they’ve grown, the bank has lost touch with their customers and their needs. The first fundamental need of a financial institution is trusting that you’ll always have access to your account and your funds and won’t be stranded with nothing when the app crashes. Chime needs to focus on retaining what customers they have left and ditch their current model of growing beyond what they can manage. Having multiple days out of the month with no access to funds or account, then sending impersonal emails and not offering compensation is the new name of the chime game.",Used to be good.,
FALSE,COCOBABI,5,7/16/2019 13:58,"I love it, you will love it. Just click and begin your addiction to chime. It’s fun to transfer, it’s fun to check your wages. It’s fun to save. It’s just fun to use this app. Not only that but every morning I get a good morning text with my balance, so I don’t have to start my day with opening it up to check it. Sometimes me and my friends send money back and forth to each other because it’s FUN lol just do it already!",Chime chime chime,
