review,date,rating,isEdited,userName,title,developerResponse
"My experience with this app has been pretty awful. I lived in the UK for two years and have a PayPal account for there and the US. PayPal has on several occasions lost money between these accounts. On another occasion I was sent eighty dollars to an email address to which I’d not had an account linked. The app would not let me verify my identity to access the money and these funds have been inaccessible to me. 

This app is a money pit. A black hole. Customer service not that helpful. Even if it works 999 out of a 1000 times to you really want to take the .1% chance of losing the fifty, hundred, or couple hundred dollars you’re sending? I wish I hadn’t.",3/15/2021 14:47,1,FALSE,theejabidge,Lost Funds Between Accounts,
"I’ve used Paypal to make purchases when I don’t want to put my financial accounts at risk of fraud or hacking.  It has happened that I have dealt with unfair business practices of companies taking advantage of customers online.  Because I used Paypal they were able to refund me my money when a company attempted to retain my money when they did not provide me the service I paid for in advance.
Great service!!",2/21/2021 16:08,5,FALSE,Naz Beastman,Paypal protects my interests and my money,
It is extremely slow on getting paid from the games it sponsors and then there are some of the games that you don’t even get paid and some you have to play up to a large amount before they will even pay out. And the ads are enough to make a person crazy you make one play and then there is a d... ad you would think they could do something about them spread them out a little or give you a choice of no ads.,2/6/2021 23:34,4,FALSE,biscuitcutter,Pay,
I’ve been using PayPal for a while and it’s my go to app for buying 3rd party items and such. Great way to protect yourself from unknown sellers. I used the PayPal credit for the first time and it’s finicky for me personally. I can’t link my bank account and trying to make a payment through the automated service is little more hassle than it’s worth. I’ve talked to some other people on their experience with PayPal Credit and some have issues and some don’t. Wish it was easier to use but other than that I enjoy it,1/18/2021 14:44,3,FALSE,marthurew,PayPal Credit is finicky,
PayPal has been a dumpster fire over the past few years. I avidly sell on EBay and used PayPal to get my funds quickly (I thought). After I had a somewhat larger sale they froze my account with those funds and froze my Venmo since they own it. After contacting them several times they send me an automated message saying I was frozen for 180 days for violating the sale of firearms policy. I sell sports cards on Ebay. These people depend on algorithms to flag them for such items and take 180 days to review them. Customer service is about as clueless as they come and offer zero assistance. Hopefully other retailers start moving away from PayPal as I am.,2/1/2021 19:43,1,FALSE,PP is a Joke,Worst customer service. Money holds.,
"PayPal has massive loopholes in their terms which allow buyers to repeatedly commit fraud without real repercussions.
PayPal punishes sellers with their draconian, automated and untrained employees. They will give you wrong information in order to avoid having to pay out their “Seller Protection Program”.
This company is garbage and if they were any real justice it wouldn’t exist. But it does because it is owned by eBay. 
Use if you must...but if you do exercise extreme-caution!
.... they will not protect you.

The app so bad that there are certain “actions” you cant do on mobile and even worse even the employees themselves don't know how to use this platform.
They will give you bad advise with a mostly heavily accented voice that you might struggle to comprehend through the phone.

Garbage rules, garbage fees, improperly trained employees, and non existent management from a app users perspective. 
I made 15 calls to them and was never able to speak to a manager. 

Cannot state this enough...if you have alternatives, use them.",1/26/2021 8:55,1,FALSE,c.e.Flores86,Fraudsters use this platform to steal,
"Something changed for the worst for this company along the way. Not what they used to be. Many things to point out, let’s go for example not able to reach a live person at their service center, inconsistent policies and the worst is on top of managing your money they now charge you for the mediocrity. Then there’s the online scammers that are using the platform to conduct their shady businesses because lack of proper screening and create a safe environment for all.
Step it up PayPal or you’ll be a “has been” in the books of history.",1/15/2021 20:00,3,FALSE,Blumaxxx,A “has been”,
"I’ve had my PayPal account for several years and I can’t think of a single problem I’ve ever had. It’s easy to access, most online vendors accept it as a form of payment and I feel like using PayPal instead of my checking account (debit card) to buy online from companies that I sometimes don’t know a lot about gives me a little comfort in the security of the transaction.",12/31/2020 0:11,5,FALSE,markt999,Long History of Good Service,
"Recently a friend of mine got scammed and because she did payments through PayPal to me my account got locked and now I own money to PayPal this was almost 6 months or more ago I’ve been trying to contact PayPal for the money that I supposedly own is going down but for some reason, I still owe money that I don’t even I am supposed to I received money there’s no reason for me to own money to nobody I try to communicate with people and I can’t even contact anybody to fix this problem. Now without being able to even logged in to my account to contact somebody to help me in this situation they sent me a letter that I can’t even respond to it.",1/9/2021 16:30,1,FALSE,whtnisc,They ruined my credit,
15 years and I’ve never had an issue now twice in a week my account is frozen. I have lost enough money because no one cares about a customer of 15 years. I asked for a $50 credit for fees not a refund just a credit for the now 4 days of business  I’m not able to do. Think they will compensate me this time. Ya know since it’s doing the exact same thing again. Nope I bet they won’t. Greedy 3rd party thief’s do not use this company there are plenty of other options. Now PayPal can u have my cash so I can leave you for good? Thank you enjoy my money you screwed ke out of. Now give me back what’s left please.,1/5/2021 11:24,1,FALSE,biggertheyarethelesstheycare,Finds held for 3 days released for 2 now frozen again,
"I’ve used other apps like this before (ie, Google Pay) which were very hard to use. They made you go through all of this trouble to deposit your money into your account and then they began charging you for it! Not cool! I love PayPal! It’s so easy and they give you the option to wait a few days to deposit the money so that you don’t get charged! That and the app has a clean cut look to it! Well done!",12/18/2020 16:10,5,FALSE,BekLo0103,Very User Friendly,
"PayPal works great until you have a dispute and then no one is ever to be found anywhere.    90% of the time PayPal works great the one and only time I’ve ever had a dispute trying to email call or get a hold of anybody at PayPal .........you might as well just pound sand because nobody will answer youBy the way Noom is deceptive, they say $.32 and then boom !!!!!$146 gets chargedThen when you ask for any kind of help on freezing or getting your money back...——**** from PayPal,    Boom—crickets!",8/30/2020 0:28,5,FALSE,no nickle and dime me,Noom $146,
"I have used PayPal for a long time but recently had an issue with the someone doing an unauthorized debit. I reported it to the bank and canceled my card. Not realizing when I attached a new card, PayPal stopped all of my auto pays causing me credit issues with my accounts. I’ve made an attempt to correct this hold by submitting a utility bill and changing my password. Now they want a bank statement and photo ID. That’s too much personal info to send randomly. I transferred cash into PayPal, Now I can’t transfer my cash back to my bank account.",6/26/2020 12:50,3,FALSE,RevyDee,Hold on account,
"I ordered something a few months ago. Never received item. I opened up an issuer report, hopeful that they would get my money back. PayPal took forever to respond. It finally responded with the company sent information that an item was sent. I did not receive the correct items. I received three black masks from China that I never ordered. PayPal refused to get my money back because they sent an item, regardless of if it was the correct item. Be careful using this app, because they will offer no help in getting you what you ordered or giving your money back. PayPal is just a platform for scammers. Would not recommend using this app.",6/19/2020 16:46,1,FALSE,briankhan,App is platform for scammers.,
"The app is pretty good but my review is really about having the PayPal account.  For me, it’s the best way to pay for online purchase instead of creating a new account with a specific merchant.  Just put an item in the cart and checkout with the PayPal; so darn simple, safe and quick.  If a merchant doesn’t accept PayPal, I just skip to another one.  I refuse to create accounts all over the place with my cc number.",5/28/2021 17:07,5,FALSE,Southernpeak,The best payment method out there!,
"I really like the option to use the PayPal application to checkout on websites, rather than having to provide my personal identifiable information. Keeping you PII data “private” is paramount. Another feature I like is, having the functionality to have several options of financial institutions to chose from during checkout. 

Utilize, both “money request” and “send money” features regularly.",2/5/2021 19:17,5,FALSE,jdanie2018,5 Thumbs up,
"If I could give zero stars I would, i can’t even confirm my email for my account to allow me to even use the app at all because theres an error message that doesn’t allow me to confirm it its been like this for moths yet the app gets updated often it makes no sense and its not just me. doesn’t the developers not even consider the users problems with their app because this issue is posted everywhere asking how to help on the paypal support page and its still not fixed i have money in my account i need transferred to my bank and the app is now useless. bad developers",2/27/2021 5:01,1,FALSE,Tyler.wwe,error message that doesn’t allow me to confirm my account email,
I have use the other money transfer services such as Zelle And they have worked but with issues . I came back to PayPal after an issue that was not my doing lead to Zelle stopping further payments until it was resolved. Unfortunately it was on their end and the amount of work it was going to take to reestablish my account brought me back to PayPal. My clients all know how to use Paypal And it has been seamless.,1/13/2021 0:20,5,FALSE,StevePool,Never a issue,
"I recently attempted to make a purchase online and I chose the pay in 4 option. PayPal denied me the pay in 4 option and took the money out my account anyways. I tried filing a claim and PayPal rejected it. I read that it takes up to THIRTY days to get my money back. Shame on you, PayPal for taking my money even though you wouldn’t approve the pay in 4 option. I’ve read a ton of other posts in the PayPal community and the same thing happened to them. PayPal isn’t willing to fix the problem they created. So if you use
PayPal and are given the option to do the pay in 4 do not fall into PayPal’s trap. Completely unacceptable and I will no longer use PayPal.",1/24/2021 16:44,1,FALSE,Pink Nation Obsessed,PayPal scammed me.,
I was totally confused on how that worked. I added my seller 10 bucks so instead of 110 it was 120 and then when I did the purchase protection I got charged three bucks and even though they said that she would pay a purchase protection I figured she wouldn’t mind so she still would’ve been making an extra six bucks off of the sale price. So I paid 123 instead of 110. Pay pay thieves!,12/29/2020 3:28,5,FALSE,dnaclone,Purchase protection,
"i've contacted customer service with several photos of proof regarding a buyer claiming they didnt do the transaction. now my account is limited, i have a negative balance for no reason. i've tried everything i can to fix it but paypal is irresponsible with automatically going to the buyers side when they have no proof what so ever when i have more than several photos of proof and a tracking number and all. the buyer even admitted to me her mistake of filing the dispute and says shes trying to take it down but nothing is happening. HORRIBLE. i'm never using this again. i thought paypal is suppose to be best of the best",1/4/2021 16:58,1,FALSE,hotdoglady420,"horrible customer service, irresponsible with buyer abuse",
The only problem I ever had was when my wallet was stolen and the thief used my credit card and it went thru PayPal I tried to dispute the charge and was turned down by PayPal so I had to go thru the credit card bank to get my money back the whole problem was a serious mess for days with PayPal I had to change my password 5 times and also keep identifying myself smh other than that issue it’s been awesome,10/19/2020 15:47,5,FALSE,Brown Angela,Ms Brown,
"I have been a loyal PayPal customer for many years now and I can honestly say that it is the safest, most convenient way to pay for any goods or services. Since becoming a PayPal customer many years ago, I have also used PayPal for my business and have even secured a loan for my company through PayPal. I am so thankful that PayPal exists and encourage every business and consumer to use PayPal! It will be a decision that you will never regret!",9/2/2020 19:05,5,FALSE,JDTexan68,The Greatest Thing Since Sliced Bread!,
"I’m currently not so happy with PayPal, and here’s why: I’ve been trying to cash out of a few games and have been unable to do so. I’ve contacted them, have never heard anything from them. I’ve missed out on deals and I don’t have time for this. I was sold a bill of goods that’s not what I was led to believe. 

Please STOP saying folks can redeem their winnings at any time; there’s no amount you need to reach. This, however, isn’t the truth. I just don’t like it when I reach said stated amount, the amount changes to another amount. I’m a little bit embarrassed and annoyed so I gave PayPal what I felt was fair after two weeks of your system having issues notice that I kept getting. 
Very disappointing and sad as I cannot believe that anyone could do such a cruel thing when we’re all going through this hell of COVID-19 and #45. Shameful!! 

Some people have said it’s not real and that no one ever really gets their money. They say that it’s for the commercials. I hope not. 

Best Regards, 
Glenda M. Oden",10/15/2020 10:01,1,FALSE,1QueenoftheNile,YOUR SITE AND ISSUES,
"I thought this was a great and safe way to pay for my online purchases. I used the credit limit that I built up to. But there was an accidental charge to my account. They charged me my payment twice. Sounds like no big deal but I payed off the whole of my credit limit and now they are saying that they won’t be able to refund the second charge until 25 days later. I payed them over $1,000 so that second charge put my back account that far into the negative. They told me there is no way to “cancel” that charge or refund my account electronically. I have to wait 25 days to receive a check from them!! DO NOT USE THIS COMPANY FOR ANYTHING!!",10/1/2020 15:28,1,FALSE,xTopxGunx420x,Do Not Use!!,
My PayPal account was hacked and they made a purchase over $3000 and never verified that it was me. I have no history of making a large purchase like that. The customer service is horrible !!! It is all through there messaging system which is a joke! I have tried to reach out to the fraud department. I don’t even know if they have one. They denied my dispute and I still can’t get anyone to call me. All I get are emails from them saying I owe them money since I had my bank stop the transaction. I would give them zero stars if I could. They had a security breech and are not resolving it. I will never use PayPal again!,9/23/2020 20:11,1,FALSE,displeased to the max!!!,Horrible customer service!  Not a secure system,
If you have had a scam going on with your account good luck getting anyone to talk to you or try and fill out a refund. If u call customer support it is automated and there is no actual person to talk to you have to wait hours to get a response back from anybody that works there. I had to call all of the numbers that they have for support/ help and nothing was helping. I got the same list of so called “ information” on everything and still got nothing from it. I lost money and I’m pretty sure I’m not even going to get it back at this point. The people at PayPal need to do something about this and pick up a phone.,9/20/2020 20:46,1,FALSE,Bubbles_16,If I could rate zero I would,
"I have a small boutique clothing business, my customers pay me then I order their clothing which is shipped directly to my customer. The amount of times PayPal has put payments “on hold” is ridiculous, I was out the money and all that they would say is it’s a new account which it was not, the most frustrating part is this didn’t happen every time and there was no rhyme or reason as to why they would place the hold. Currently waiting over a week for PayPal to release funds on items that have been delivered via shipping with confirmed tracking delivery and frustrated again. Will only take Venmo from here on out.",7/24/2020 22:00,1,FALSE,Morris6166,Always a Problem!!,
"If you aren’t up on your finances PayPal will finesse you blind, especially PayPal credit by Synchrony. They would decline my credit payments from my bank , HOWEVER THIS HOW THEY GET YOU THEY SAY THE PAYMENT WENT THROUGH AND THEY UPDATE YOUR CREDIT BALANCE AS IF THE PAYMENT IS COMPLETED SAY YOU HAD  A 150 BALANCE AND YOU JUST PAID $39  OFF THEY ACCEPT THAT SAY NOTHING UPDATE YOUR BALANCE TO 111 AND THEN LATER YOU CHECK AGAIN AND YOUR BALANCE IS NOW 230 DOLLARS BECAUSE OF ENDLESS FEES AND THEN 3 days to a and then say nothing to me so that they can charge late fees and try to siphon more and more money",7/22/2020 20:27,5,FALSE,Ebolan Loominarty,Stay Vigilant,
"Hopefully the problems I personally had with getting someone on the phone with Customer Service to get my account up and current after not using it for a few years has been better?
That was 6 months ago- I am Thankful that I persevered with my effort, and though frustrating at the time, the actual money sending has been effortless & quick! thx",6/17/2020 13:10,5,FALSE,rinny135,PayPal has been working well,
"I love the ease of this app when I need to transfer money when my friends' cashapps aren't working. However sometimes the algorithm will put the money I receive on hold until the other person sending me money says they've ""received"" my item when I didn't sell them anything😂 Like we're just exchanging money for rent and other things, chill. But other than that this app use usually easy to use. Except when it's not.",7/17/2020 16:10,4,FALSE,Collage_Student,Go-to after cashapp. But loosen up on the holds,
"I have had and account for years but have not used it PayPal much. I just used it in June for a rebate and then my account was hacked. I submitted three requests for resolution, two to the same store. They honored two of them but one they say is part of my “regular” shopping habit. It was one of the stores with two purchases, one of which they resolved. I can’t resubmit, I can’t even call or chat or talk to a person live. I have been messaging with pay pal but it takes hours to get a response and they use canned responses that are no help. As soon as I can I will be canceling my account and never use it recommend PayPal agin.",7/15/2020 15:36,1,FALSE,hat3 this,Is there a negative rating?,
I have been trying to get my credit card linked to this for MONTHS & get my bank account OFF!!!!!! I’ve talked to numerous people some of who say that my credit card IS THERE & others who say it’s NOT!! WTH is going on in this company?? I’ve been trying for literally days to remove my bank account & all it does is keep grinding. I let it go one day for 1-1/2 hours & it was still grinding! I’m seriously close to deleting this stupid app & using strictly Apple Pay cuz at least they’ve got my credit card 1st as primary & my bank account ONLY if I max out my credit card which will never happen!! I’m completely & totally fed up with this app!!!,6/13/2020 15:29,1,FALSE,Desi521,Can’t get my billing right!!,
I think PayPal is the best because your personal information is secure and you can use their business as a vessel so you don’t have to give out your information. Plus you’re covered if you don’t receive your package or a product; you just make a dispute and they will back you up. And if things don’t get resolved by the seller you will get a full refund and that’s another reason why I like you  using PayPal.,5/29/2021 1:46,5,FALSE,Lynwone,Love Love Love PayPal,
"I am a fan. I appreciate that they are able to look into the conversations on eBay and see how transactions take place so they can make a judgment call based on both parties. I like When you make a purchase, and it’s not what you ordered and the seller try’s to pull one, PayPal has your back as long as you’re in the right. 
I appreciate the difference between friends and family vs. goods and services.
I’m a fan",1/14/2021 2:40,5,FALSE,Edna T,PayPal Fan,
"I love PayPal. It makes transactions so much easier and gives me peace of mind knowing that each transaction is secure and I am protected. I would totally give 5 stars; however, there is 1 feature of PayPal that I’m not really a fan of – not having the option to transfer your crypto to another wallet. Fix this and I would absolutely give it 5 stars. Otherwise, it’s my favorite app to use for purchases and sending and receiving money.",4/21/2021 16:20,4,FALSE,T.Claff,"Overall it’s good, but fix this one thing...",
"PayPal is great for receiving money from other people. Most people have it and know how to send money. Are use PayPal to receive money from other businesses. It works really well with messenger as well. And it has a pretty good feature to put your money into a “secure vault“. And so far there is absolutely no way to remove send money unless you authorize it. Those are the pros of PayPal. Also, it’s great debit card use because of the easy pay feature, where to tap you card without using the chip or a swipe. And it’s still considered a “cash-based purchase“

The cons are as follows. 

1. Do not add money from one personal account to PayPal. 

2. Do not use PayPal as a direct deposit for your 9 to 5 paycheck “only private business where you are to receive money immediately for services rendered”

3.Since the pandemic the customer service is gone downhill to an extreme.",2/5/2021 16:56,3,FALSE,guyver_1990,Be careful with this app,
"Had PayPal for at least 10+ years now. I don’t like putting my credit card number on each thing I buy. Have been hacked & don’t trust any of them now. With PayPal I don’t have to keep looking up a credit card # or anything else. Just Confirm with PayPal. No problems so far. But if I ever do, I read other comments about no help or rudeness from Cust Service staff. I will blow sky high & become a thorn in their side.",12/30/2020 18:28,5,FALSE,knock293,No problems so far,
"This is one of the worst apps on the store. Login doesn’t work properly, logo doesn’t work with Apples saved passwords, accounts disappear, messages don’t display, clicks take you to random places and not what you clicked, text help is laughable, tech support is no where to be found, can’t add accounts, exorbitant fees, terrible customer service, and on and on. 

This is one of those companies that are so awful that they hide from you and won’t give their number. That right there tells you all you need to know. When a company is so bad that has become a scam, that’s when they stop publishing their number. Avoid like the plague.",12/24/2020 3:40,1,FALSE,The Real Zen Boy,Simply doesn’t work,
"This is awesome, I started with a small credit line and after paying the minimum and most of the time paying more, they gave me more credit. It has taking me out of a hole when I didn’t have the money at the time I needed to purchase something. I use it for various things when needed and BOOM 💥 when it’s time to pay the bill the money 💴 is there to pay it. Can’t complain 5 stars ⭐️⭐️⭐️⭐️⭐️ for me.",12/22/2020 13:21,5,FALSE,Fel_tbss,Great 👍,
I have been using PayPal for I’d say about 10 years and I can’t tell you enough how well it works especially buying things on eBay or anything on the Internet and you always have a record of every purchase. Also if you have a small business it’s a great way to have money flow from let’s say Airbnb to you you by using PayPal and then running the money into your checking account,9/2/2020 20:24,5,FALSE,Jen Haessly,A great way to pay,
I made a purchase at Office Depot and then cancelled the order. I could see where my money had was taken out of my account. It has been almost a month and still no money was placed back in my account. I called Office Depot and they were giving me the run around and when I was able to get in touch with someone at PayPal they were giving me the run arounds. All of a sudden the entire transaction has disappeared. I am not sure what is going on with my money. I won’t be using PayPal anymore once I post this I will be deleting my account. Everyone is scamming people out of their money. This is a shame but I will no longer be using PayPal.,12/9/2020 9:22,1,FALSE,The only MsP,My missing money,
I’ve been using PayPal for a little over 6 months now to pay rent and if you’re thinking of doing the same PLEASE don’t. It takes a random number of weeks after you’ve already ‘made your payment’ to ever see the money come out of your account so you have to constantly be keeping a mental tally of how much you have or it’ll be extremely easy for PayPal to over charge your account whenever they decide to take the money out. Its happened to me multiple times already. It’s really only useful for small amounts of money. But I’m all honesty will probably not be using this service much longer.,11/24/2020 13:03,1,FALSE,OoMercyMe,DONT use this for important transactions,
This game u pay us to play u have to play 20 days snd get 30 red envalopes i was on day 11 the game went down modt of the day i still got what i needed to do and it sent me back to 1  and i played again i been playjng agan and yesterday if did it again now this time i was on 9 that would of been my 20 but No now im at 1 again what can u guys do to fix this thanks.     You would get 5 stars but u keep holding my money on sales i keep telling u my people will call i havent shipped anything,10/15/2020 3:21,4,FALSE,1Badbird2,Balls crush,
"Do not trust PayPal ! I repeat they do not guarantee your purchase or money.  
We ordered a laptops from Bestbuy online.  Received tracking number from ups claiming they dropped packaged off at front door. 
Never received any package.  Called PayPal dispute and they explained that as long as they received a tracking number from Bestbuy and ups saying they left at the front door then that what we have to go by. 
We are having to pay close to $1600 for a laptop that we never received.  We have called Bestbuy, ups and PayPal and they all turned their cheek.   PayPal  agent told us to call the police and hung up the call.  
We are already struggling and we purchased laptop for daughters schooling from home. 

I’ve warning you all.   Stay away and I advise to pay directly at a store and pick up your purchases physically.",10/3/2020 20:46,4,FALSE,hardee singhh,Order never received.,
"This is by far the worst possible way you could exchange your money. Not user friendly at all. Horrible customer service, if you can ever get to them. Which I never did. If your phone isn’t registered in your name there is no way you can take money out. I’m on my family’s phone bill in my fathers name and it does tells me it’s not my phone and I can’t verify it. This is ridiculous. With these other apps such as venmo cashapp or zelle and I’m sure there’s hundreds more that are better than this awful company who purposely makes it near impossible to get your money out because they are just banking off the interest. DO NOT USE THIS EXCUSE OF A SERVICE.",9/28/2020 17:39,1,FALSE,sj_stone,Horrible,
"I made a purchase online. Received no tracking info after 1 week. Sent info to PayPal, automated system is worse than pathetic. Seller sent a single hair-tie to wrong address, not the $200 product. Sender did. It provide any Teal return address. Escalated to claim. PayPal said I need to return hair-tie to get refund. I verified return address was fake, so could not send. PayPal didn’t help. Said I need to return, even though impossible. PayPal didn’t help, only auto reply garbage. Then closed my claim. Tried to reopen but won’t let me. No customer service or review, no real person with brain. THIS SCAM IS HAPPENING ALL OVER & PayPal DOES NOTHING KNOWINGLY. NOT EVEN REVIRW OR LISTEN YO COMMUNITY TELLING THEM SO. I WANT MY MONEY BACK.",9/24/2020 16:48,1,FALSE,FUpaypaluseless,PayPal knows it’s a scam but does nothing.,
"When logged into the phone app, I see all my linked accounts, including PayPal credit. When forced to use PayPal as payment on a website (on a PC), I log into my account and it tells me “...account is missing a payment method”?!?!  I tried to find info on PayPal website to no avail. Calling customer service is awful. They can’t help and you can’t find ANY answers on the website. I never got to use my PayPal credit AND I will not be using it in the future at all. If a website requires you to use PayPal, I will not purchase from that merchant.  UPDATE: held in the queue for 23 minutes before it went to dead air and disconnected.",9/21/2020 15:59,1,FALSE,Lechmc6,Awful Customer Service,
"I have used PayPal for many transactions and so far have been happy with them. I have purchased items from different sites, sent money to people, transferred money from PayPal to my checking account and even used them once by filing a claim on an item paid with PayPal and not received. I have also called Customer Service for assistance and I have not encountered any problems with any of those processes. So, so far so good .",8/19/2020 20:38,5,FALSE,rmp1224,Like PayPal,
"For approximately a month now, I get locked out of my account every couple of days and am asked to change my password.  I have called “customer service “ and I use that term loosely.  The first time the rep got frustrated with me because his recommendations didn’t work.  He acted as if I didn’t understand what the issue was. The issue was eventually rectified but only for about a week. I called back and after 15 minutes the first person responded.  She sent me to a man who placed me on hold for about two hours. He never returned.   Soooo. I don’t think that it would be a smart move to activate the debit card or to get direct deposit as I intended.",9/1/2020 22:08,1,FALSE,Laura Stockdale,Absolutely ridiculous,
"I have been using Paypal for about half my life, and I can't find one single complaint. I do all my buying through them, so it's always secure. I have had a credit card w them for about 5 years. When my husband lost his job, Paypal customer service was so kind, understanding, and helpful. They worked with me the whole way through. PayPal is a life changer! If you don't have this, you NEED it!!!",7/10/2020 15:27,5,FALSE,FeistyKitten1987,PayPal is the best financial institution,
"I advise not to open this service they never reply back they don’t have phone service they don’t have customer service they onlyGoing to lock your credit card your bank accounts and they they going to report you as a fruad unusual activities or any kind of report 
and then they gonna say oh sorry we thought you are a different person who is accessing the account
  I’ve been trying to communicate with them for one month to get my account open and remove the restriction 
 every single person reply differently so good luck if you guys have the service 
and if you don’t have it then dont open it",8/1/2020 2:19,1,FALSE,Sammmmisaisamisaosoa,Horrible customer service,
"I made a purchase in March for mail order antibacterial wipes. Soon after purchasing, I tracked the package only to realize that I would not receive them until MAY. After a few weeks of the purchase, I attempted to cancel as they had already been restocked in my local grocery. The vendor and PayPal refused. May came and left. In June, I had not received them, could not them and radio silence when I contacted the vendor and PayPal several times. I had been patient but I could not get anyone to provide me with the credit. Be careful when you make a purchase that is being shipped by an unknown vendor. I will never use PayPal for this type of purchase.",7/14/2020 10:10,1,FALSE,melissatxs,Disappointed,
"I know reviews help. So for my experience, the PayPal app and system had been the most helpful and available resource for me to send and receive funds on a consistent basis. There platform has been very easy for me to use. The one issue of being hacked, they resolved quickly and got me back on track. I’ve used them for several years now and will continue to use their services.",3/22/2021 16:08,5,FALSE,mission for christ,Consistent & helpful,
"Not true!  I was scammed last night and tried to contact PayPal before the charge was even showing up. No one was available and so I filed a claim about the scam. It’s been over 24 hours and I still haven’t heard back from PayPal. The person receiving the funds isn’t supposed to be able to collect them before 4/12 and since today is the 7th, I had hoped that PayPal could stop the transaction. I checked my bank account and the funds have already come out of my account.  I messaged PayPal and received a message that they take the inquiries in order and that someone would get back to me soon. They have yet to get back to me.",4/8/2021 4:54,1,FALSE,kris the fool,24/7 monitoring?,
It’s been wonderful been using buying and paying off in six months zero interest.  It is also nice because I don’t have to put my personal account out there.  They also messaged to make sure you received what you ordered.  It was also nice when there was emergency and had to stay with my child at the hospital the family member was able to send me some money.,2/6/2021 18:23,5,FALSE,nikki the spear chucker,Provide me some protection,
"For personal and business use I highly recommend PayPal. You can easily send money to friends and family, make online purchases (it’s accepted in many places), and you can send invoices to clients to have them pay via Credit or Debit. It’s easy to use and you can also get a card swipe reader for in person charges, their rates are affordable and reasonable compared to other brands.",6/26/2020 22:35,5,FALSE,messagevannow,Easy and affordable,
"I use this app quite a bit and it’s generally quite functional. However, as there’s no way to contact customer support, I’m forced to write this in a review and hope that someone from PayPal will answer. (So don’t expect personal support at all from this company despite its massive profits!)

There’s no way to remove old addresses. One I’ve no longer leased since two years; closed the business. We’ve recently moved from the other. 
PayPal gives a removal method in their FAQ, but it doesn’t work. I removed the cards PayPal says still exist from Apple wallet months ago. These cards are expired and their respective banks would no longer honor them. I followed all directions in the app. I cannot remove these addresses and it constitutes a security risk for me that a hacker, obtaining these old addresses, could assume my identity to PayPal and take over this account.

I need help.",1/27/2021 14:12,3,FALSE,drjonnt,Glitch removing addresses,
"I am rating this not only on the app but the people who work this app. As far as the customer service, it is a joke! The people are like 5yr olds who have absolutely zero knowledge of what they are doing or telling you. Second is: if there is an error on the platform end of things it is your responsibility to deal with it. I had 415$ taken from me over six months ago and I am still fighting to get the Money back. Never mind talking to any there. You will get the run around over and over again. As far as the app goes itself 90% of the time it runs smoothly but if there is ever a problem your screwed.",11/21/2020 18:52,1,FALSE,Isaiah86,Would have gave this 5 stars,
I used to be able to go into the app before making a purchase at a frequented vendor/store and change which payment source I wanted to use for the transaction. Now I just get the message that I’ve removed automatic payments and this is where I will see the places I’ve saved for PayPal to pay.  However I can access the correct information if I use a browser on my phone.  Why is this feature faulty in the app??  It’s one I used frequently. Disappointed in the latest update,11/3/2020 2:25,3,FALSE,Lothwen,Automatic Payments disappeared,
They locked my account for “risk” to their business. Can’t talk to customer service. It’s all just messaging to bots. Then it says call during business hours. Which I did. But all their customer service people are “offline”. This is no joke. A multi billion company but customer service is off line at 9am?!? And I can’t get my funds because of “risk” citing I violated user agreement but won’t give me a clear answer. Have you seen what a user agreement is it’s pages long. They are holding my funds for “180 days!!!!!!” Who holds funds for 180 days. I posted a complaint to the better business bureau. SELLERS BEWARE!!!! So I’m using Facebook pay now. Thanks FB.,10/5/2020 3:45,1,FALSE,FLOYDinLA,Locked my account for posing a “risk”,
"I have really enjoyed using paypal but recently have run into some issues eith them. I bougut something unknowingly from a fradulent website, and once I had known I submitted a dispute with them. To this day, I still haven’t been able to speak with a representative, despite the dispute, and many emails sent to them. All they did was lock me out of my account and I will not be reopening it until I can speak with someone so I know that I am not being charged for a falsified product. Really wish the support platform was better because this was really convenient to use.",9/10/2020 15:23,2,FALSE,$:'sbw,Having Problems,
"The only reason I’m rated this app one star is because of a few inconsistencies. First off just because I open up a account over here in Japan using English settings don’t mean I’m Japanese. If my name is in English and not Japanese that should be big clues I don’t want to receive emails or offers in Japanese. I can’t read Japanese so it’s all pointless I may speak the language but unfortunately I can’t read the Japanese language. 
Anyways, if you have an account in English everything should be in English or whatever current language your using in my opinion if that even counts now and days seeing do the developers even care or notice these days?",8/1/2020 8:58,1,FALSE,XanderDark,Seriously,
"So...first, my underage grandson bought something online using the one click bottom ( account linked to my credit card ). I tried to avoid payment and after they reviewed my starter, got denied a refund. I guess I will have now TWO MORE dog beds that we don’t need but is ok...To my surprise, when I got the beds, were NOTHING like they advertised. I have been scammed and PayPal won’t give me back my money. I do not recommend ANYBODY THIS method of paying. THEY PROTECT THE CRIMINALS and leave us customers high and dry.",7/25/2020 21:43,4,FALSE,AnaisM88,HORRIBLE SERVICE. Never again!,
"Pay Pal used to be my go to service, yet I ordered an expensive item on line and the company sent a small cheap plastic item instead. I contacted Pay Pal and filed a dispute. They said only after the sending company confirmed receipt would they refund my money. I had to pay shipping to China for the return which was more than the item.
 I then sold a Guitar for price and shipping, pay pal held the money till the item was received and accepted by the buyer. Even with the USPS notification of delivery, I have not received my money for the guitar. This is almost $2000. I don’t think I will be trusting them in the future as my payment service.",6/19/2020 13:10,1,FALSE,psy4s,Used to be my go to service,
