review,rating,isEdited,title,userName,date,developerResponse
"I had no clue stuff like this  existed 🤪being confined to our Homs due to the pandemic my daughter as showing me her apps and where she got this and that etc..  so at first I thought it was like a credit card with the credit check, interested I just did not need any more. It’s like a layaway but you get the product fist.",5,FALSE,Love it!!!,Boston (B's rule),5/1/2020 2:39,
"Love being able to pay w/o a credit card but still have payments split up! And the app is easy to use... like needing to change debit/credit info, pay early etc. and I love that I just go to the app to look at the actual payment plan info if I have any questions! Greatest app ever!",5,FALSE,Fantastic payment plan app!,Brittanikyle,3/2/2020 5:06,
Love that this is offered and I have the opportunity to get great products without having to dish out the cost all at once! I love my makeup and it’s totally worth the $$ but a single like myself doesn’t have that laying several times a year when I run out! I’m so happy this is possible!!! Best idea EVER,5,FALSE,"Easy, Convenient & so HELPFUL for this single mom",Seadrifter84,2/7/2020 19:39,
"I absolutely loved using it when I first downloaded it , however lately every time I go to use it , it is very difficult to select Afterpay on some stores that previously I have used it for . Afterpay is either not an option or it’s grayed our , so a little disappointing lately",5,FALSE,"Amazing , then not so much",rochellemarie1116,8/15/2019 13:52,
I have used afterpay with about 15 products now. I absolutely love it! They never take more than they are suppose to and there aren’t any hidden fees. You buy something and make four payments over a two month time period. Who doesn’t like splitting a bill up and not paying all at once?!,5,FALSE,I love this!!,Kw1258,8/12/2019 23:22,
They are an amazing company that not only helps a person whose on a budget be able to buy purchases that normally seem impossible but they’re customer service reps are so helpful if you need an extension to make a payment for any hardship you may be going through. I’m a very happy user of afterpay!!,5,FALSE,Best thing for shopping!!!,VenzAngel87,7/19/2019 22:30,
"Honestly if you’re impatient like me and don’t want to wait for your next paycheck to get something Afterpay is perfect for you! I also had an incident were I lost my card that was connected to my account, so I let them know I was waiting for a new one and customer service got back to me right away and understood! (:",5,FALSE,Best app ever !,ggvv1322,6/27/2019 4:22,
"I’ve used AfterPay several times already for many high end items that I could never afford to buy in full amount. I love that there is NO interest (fees occur if you’re late on payment, of course). This literally is the best service ever. It sends me text reminders of when my tiny little payment is due so I never forget. Love. Love. Love.",5,FALSE,The best!,VelleCz,6/19/2019 3:07,
Amazing I can shop when discounts are offered at my favorite stores. I recently had to return an order I returned it in store and after pay sent me a notification not even 5 minutes later and took the balance off. I pay early. There's no interest. Only owed $5 on my last payment.,5,FALSE,Lit,lexipoo8998,5/3/2019 17:32,
"I didn’t know any retailers had this available but one of my favorites had it as an option and I used it once and now I can’t stop! It’s so nice to pay a little at a time if you prefer so it’s not such an insult to your wallet at once! Love, love, love it and just found another favorite retailer has it too!",5,FALSE,So happy I came across this!,JessNLily,3/12/2019 20:04,
Since using the app for over two years now. After pay I’ve always had  a great experience buying luxury items and not having to pay the full amount upfront/ as long as your responsible with your payments its a great service to have.,5,FALSE,After pay app,quailtyman,3/9/2021 20:06,
"Refunds take forever, so good luck with that. Afterpay also decided to randomly start saying you have too many orders, before allowing several more and then cutting you off again. 
Yes, this makes Christmas shopping easier being able to pay in increments, but what isn’t helpful is having to scramble to the bank to buy an item in full because this company decided to decline your request. 
Oh, and I haven’t been late on a single payment.",2,FALSE,Needs work as a whole,1Emma,12/7/2018 14:49,
Thank you to whoever made this app cause of you my family was able to have a Christmas. Christmas is about giving and my family and I was able to give others and for that I will forever be grateful for. Happy holidays from my family to all of yours,5,FALSE,Appreciate you all,Crizzyg80,12/23/2020 21:45,
You would think that you would get your items after the first few payments or you would have to pay it off first. Not at all! After the first payment I received my items and was very pleased with the price. I ask everyone if they have this app!,5,FALSE,Best app ever,NoniOni1024,11/22/2020 23:23,
"This app is terrible. After pay card doesn’t work, keeps saying I’m not connected to the internet. Uninstalled and reinstalled app nothing works, and can’t even contact anyone because their offices are closed. Great idea but , they do a terrible job at supporting their product. But if you miss a payment they will be all over you like a cheap suit. Very disappointed Afterpay :( very unresponsive customer service/tech support!

Update: after 6 hours still no improvement, what a terrible stunt to pull b4 Black Friday. Avoid this company!!!",1,FALSE,Terrible,Ms. Hatesbitchazzapple,11/25/2020 23:38,
I prefer After-pay to using my credit card; the benefit of monthly paying for items purchase appears to me. Having the ability to get them hassle free is a plus. I have used After- pay  now for almost a year with no problems,5,FALSE,After-play,Bcrowdingme,10/10/2020 23:21,
"This app is freaking incredible. The app, the service, everything. The only reason I didn't give it 5 stars is because I've spent an OBSCENE amount of money since using this and I do not appreciate you guys triggering my shopping addiction. 

Other than that, great service, great program, great app. Thank you ! *goes to purchase more things after leaving review* 😩😩😩",4,FALSE,A little TOO good.,Nina Rosè,10/19/2020 19:22,
I this service so much 😭😭❤️ it gives me no problems and I can budget shopping so well with multiple places n it help me built my wardrobe otherwise without this kind of service shopping would b weeks apart with different stores .. like me ordering at one place one at a time. Thanks  😩❤️,5,FALSE,Shopping life saver,vanessamyajones,9/15/2020 4:14,
I like this system & I had a refund with a store and my money was returned within the day after by Afterpay. Reasons to use or hate “payments on items” differ on everyone but this can be a good tool for some people and helps them get things otherwise not fully able to at the time needed,5,FALSE,Love,Dayfuentes,8/8/2020 21:22,
I love afterpay I have been using it for maybe a month now and love the convenience.  Love that I can get things I want and pay over time . The app is super fast with updates and lets you know when you make one and information is secured . Love the app and would recommend to everyone especially shoppers .,5,FALSE,Best App Ever,"For,",7/25/2020 5:43,
I’m not gonna lie i thought it was fake or gonna take forever for my stuff to come or just have a lot of defects but turns out they’re just getting the stuff from the actual store and giving you a way to make easy payments in by weekly formats which is helpful for some people,5,FALSE,They’re great,lekeathon wilson,6/21/2020 17:03,
This is a great service that helps break down payment for so many different items that maybe all at once would not be affordable. I love this option! No gimmicks no tricks just being able to pay for expensive things in payments♥️,5,FALSE,Great Option!!,indiogirl40,4/24/2020 4:16,
"I love Afterpay, but I’m disappointed that I cannot have more than one transaction at a time. I get why they want to limit their customers, to help them not get over their heads. 

I But the last time I purchased with r, later that evening my youngest son informed me that he desperately needed clothes. 

My transaction for the clothing was declined due to my purchase earlier that day. 
It left me in an awful situation for my son. 

Maybe the company could limit the use in some people’s accounts and the rest of us could get two transactions per month concurrently. Not every person is created equal, I had enough money to pay Afterpay back for both transactions combined. 
I greatly appreciate Afterpay being there for me, thank you!",3,FALSE,"Love Afterpay, but it needs",Word Document,6/17/2020 5:02,
So I found this company from my favorite shirt company and i took get now pay over 4 payments totally awesome now I can get the clothes i need and pay over time this company is the best the rest are crap like Klarna omg stay away from that’s a awful company stay with after pay don’t fret new stores added all the time,5,FALSE,Awesome,Cananot,1/16/2020 4:10,
"Beware you buy at your own risk! The pictures are not usually what they seem. I recently tried them for the first time. I purchased over a $100 worth of goods only to get cheap looking items and when I contacted the store that I wanted to return these good, they ignored my email till today. No number to contact them directly. So I’m here stuck with all these useless but expensively paid items and still paying all the fees. The store was Ronwe. And Afterpay really don’t care. All they want is their money period!  So beware guys. Not worth the pain.",1,FALSE,Beware!,Pretty Disney girl,4/4/2020 19:21,
This is just amazing for those of us that can not afford to buy the things we love and even things we need such as our $40 foundation and $25 powder!! It’s hard to come up with that much when there’s bills to pay. Now thanks to Pay Later it’s possible. Thank you from my heart.,5,FALSE,Such a Blessing,gypsylady1022,11/19/2019 2:10,
"I love this app so much! It is literally the only way I buy my makeup most of the time! I am a server and my funds are limited to what I make day to day. With after pay I never have to worrying about a huge upfront cost, and i can get amazing products that I’m able to pay on at a price I can make work!!! Highly recommend.",5,FALSE,THE APP THE STARTED MY SHOPPING ADDICTION,mom1003,11/17/2019 2:36,
I didnt even know this was a thing until I came across the logo while checking out at the Levi’s  website. The description of what this was sounded too good to be true. Literally the most hassle free thing ever. I love it! Next on my list... perfumes! Notice the “s” because now I can get multiple ones at a time... #bigballa #jk #itsafterpay,5,FALSE,It’s a curse,Its Cel,9/17/2019 14:59,
"I’ve only used it once but the process was so flawless. There was an issue with DSW where one of my items was canceled because it sold out, I received a refund and Afterpay adjusted my remaining payments to reflect the refund that same day. I love Afterpay. It’s like layaway but with immediate satisfaction. I plan to continue using Afterpay. And the store selection is phenomenal.",5,FALSE,Love Afterpay,B.rose1990,6/28/2019 14:35,
What an amazing option they offer us!!! I’ve used it multiple times and every time it’s a success with no issues whatsoever. They break it up into 4 payments every two weeks over the course of two months. Give it a try and see for yourself how amazing Afterpay can be for you!,5,FALSE,Amazing!,Javi7549,5/23/2019 15:54,
After Pay has allowed me to buy the stuff that I love but that before this I was not able to because I had to pay all at once. After Pay gives you a payback flexibility and if breaks it down in four small payments. Totally recommend it. Go now and try it. You won’t regret it.,5,FALSE,Love Afterpay,Catm27,2/20/2019 23:48,
Afterpay is an extremely wonderful payment plan! They also give you a spending limit which really helps you to purchase high priced merchandise you can’t afford to pay in one payment. Will definitely use your plan henceforth!!! I highly recommend this payment plan!!!,5,FALSE,Affordable!!,Prisicilita,2/21/2021 19:58,
"Super convenient and easy to use. I might not be comfortable paying $200 at once, but $50 every 2 weeks is doable. I love that there is 0 interest. And we get the product as if we paid it in full at first. It follows the schedule of my paychecks so it’s great and very helpful.",5,FALSE,Amazing. couldn’t live without it,CWalks01,2/20/2021 20:58,
I love that you can always count on after pay when you want to get something that might be on sale and you don’t have the cash available at the moment . And you don’t have to worry about interest . I totally recommend,5,FALSE,Very effective and convenient,Jaylynn Dab,2/20/2021 1:42,
On behalf of me and my family this has been the greatest app. I get to purchase items at regular price and pay them over time while still being able to give my family the gifts when they want them or something for myself.,5,FALSE,Smart move,MIARaised,2/3/2021 23:51,
All this app is missing to make it more of a reason to be my number app is IT ACTUALLY GOES TO YOURE CREDIT ‼️‼️ omg you know how good my credit be if this app went towards it.. i buy things the day after i get paid. Cause main bills first. But yes i love this app just need to make it towards your real credit then im never going to stop buying lol,5,FALSE,MY FAVORITE APP,SammMariee,12/1/2020 2:47,
I honestly love afterpay because it really helps me out when I can’t afford to buy stuff in one go. The only thing is the lack of big name stores. They should have at least one such as Target. I would love to buy at Target with afterpay. Other than that I highly recommend you try out afterpay!,5,FALSE,"I love Afterpay, but",CrimsonStargazer,11/22/2020 5:22,
"Great way to get what you want or need without putting all the payment down all at once! Very convenient and easy way to pay, and the app is very smooth to use! 
I Just Love everything about it! And the Best thing is of course, is interest Free! You Can’t get any better than that! Great Company!",5,FALSE,Endless Possibilities!,peachy jackie,10/28/2020 14:21,
"I love afterpay learned about this in June of this year 2020, been a true & loyal customer.  You wouldn’t understand until you sign up and receive your orders, with more than enough time to pay off.  If you do this on time there are more perks for you.  I highly highly recommend trying Afterpay.",5,FALSE,Afterpay The Best Ever Idea,Nita876,10/20/2020 20:56,
"I love Afterpay! It has allowed me to have special purchases without having to resort to credit cards or the anxiety of credit checks. As long as I  prioritize my payments, I am able to treat myself NOW instead of constant delayed gratification.  Hopefully more of my favorite merchants will enroll with Afterpay.",5,FALSE,Great way to get life's little extras,JustJack4711,10/12/2020 21:42,
"This company allows me to purchase items that I want now when I don’t have all of the money and pay later. After making on time payments, they give you a credit amount that allows you to spend up to a certain amount. I love this app!!!",5,FALSE,Best payment plan ever!,1LMichelleL1,10/1/2020 14:55,
The system is flimsy. I use to be able to use them all the time. Always paid on time and I don’t owe them anything. Then all of a sudden it stopped accepting me. Every time I try it says my account has been frozen which is annoying be it says that I have a pre approved balance of 1500. I never try to do a purchase of more than a few hundred so I have no idea what the problem is. Why wouldn’t they provide a reason why account is frozen? Weird. It use to be great when I could actually use it.,1,FALSE,Horrible system,Kkkaaayyyyyyyy,10/5/2020 16:38,
"I really love using Afterpay. It has made buying so easy and convenient. No interest and quick easy payments deducted automatically. Thanks Afterpay , for helping me when I didn’t have the full money to purchase items in full but easy payments available and received items. Win win .",5,FALSE,Love love love,RC kiss,6/12/2020 12:53,
I was able to email back and forth with a real person over an issue with log in and they were super helpful and managed to fix the issue pretty quickly after figuring out exactly what was wrong! A great and convenient way to shop aswell,5,FALSE,Good customer service,ellieknight67,5/2/2020 2:23,
"shopping while on a budget is pretty difficult when you cant buy something right then and there, but this app is an absolute miracle. as a college student being able to pay for something in portions throughout a month is the best thing i could have ever asked for.",5,FALSE,THANK YOU !!!,bbypmpkin,3/16/2020 7:07,
"So I tried to use Afterpay to make a  purchase of $219 from DSW. It wouldn’t go through. I had all the boxes checked off that are required to use Afterpay (more than 25% of two payments in my account, a purchase under $400, and “low value items”). I emailed their customer service looking for a reason it would not go through and everytime he told me the same criteria as I have been doing. I couldn’t get a clear answer why I wasn’t allowed to use their services other than it doesn’t work 100% of the time.",1,FALSE,No help at all!,C.Eichorn96,4/22/2020 4:25,
"This app has been my saving grace for being able to afford things reasonably without forking down a whole bunch of money, the payment plans are so reasonable and i May have a small addiction with how many things i can afford at once with multiple payment plans 👀",5,FALSE,The best thing ever honestly,jehehehsbshd,2/11/2020 18:58,
"I LOOOOVVVEEEE Afterpay!! They are so easy to use unlike other apps, I won’t say any names (KLARNA, QUADPAY) they are always adding new stores. They respond to you when you have issues even on Instagram you can get a response if you ask a question. They are Just as advertised. Super easy and some good stores, I can’t wait to see what other stores they add.",5,FALSE,LOVE,@/'sndnsn,2/3/2020 1:12,
All I can is great job on this app. Helps me buy what I need and NEVER GIVES ME A PROBLEM. This is better then klarna and quad pay honestly. If I could give more then a 5 star rating I would.. love Afterpay.. keep it up thumbs up!!! Don’t know why you guys haven’t been advertised yet in the train station commercial you guys deserve it!,5,FALSE,The best shopping app ever,ms. cottage cheese,1/27/2020 3:09,
Being that I am a student in college that pays out of pocket it’s hard to go to a nice clothing store and buy something nice on the spot. With after pay it works out for me cause I make small payments every two weeks. That way I can build my wardrobe for the upcoming winter and not break the bank! I love this app!!,5,FALSE,College student,valalesan,9/14/2019 0:30,
This is a great service. I advise to not spend a large amount at once unless you can handle the draft every two weeks. But for smaller purchases between $100-$300 it’s so convenient to be able to just break that up over a few weeks.,5,FALSE,Really easy and convenient,Snapdragon808,6/18/2019 5:19,
For someone that has no credit cards. I absolutely love this service. I hope you start building up with more stores. I love I can pay over time and not all at once and then I’m able to manage on the app!! I haven’t had any problems! I recommend to everyone!!,5,FALSE,Why wouldn’t you do this!!,jaznizle,5/10/2019 2:53,
Best thing ever gives customers time to pay on items this way they’ll for sure buy it had they not had this feature people would still look online all day but never shop I hope soon every company uses this source of payment,5,FALSE,Best invention,KIG19,3/15/2019 19:26,
"I can get everything in my cart that I want with Afterpay, they make it so easy and affordable. Definitely recommend Afterpay if you are the type to leave something hanging out in a cart because of the price, not having to pay in full upfront just makes checking out so much easier lol.",5,FALSE,Great app,Taylorm739,1/5/2019 1:47,
Definitely a useful app for saving money. Plus they update with newer brands as the app continues to grow and it’s amazing. Also it’s not as complicated as Klarna or QuadPay. The money just comes right out instead of putting a certain amount on an online cars and etc. Definitely worth downloading.,5,FALSE,Great App!,SweetPe3a,2/10/2021 13:30,
"I use to love Afterpay, but now I can’t wait to pay them off and use other companies that offer the same thing. Every time I try to make a payment I get an error message, “sorry we encountered a problem or whoops try again”. This is so frustrating when all I want to do is make my last two payments. I called and they were not very helpful, they said delete the app and re-install or go to the website, neither option worked.

Don’t waste your time or hard earned money with Afterpay.",1,FALSE,Terrible App,Delete Afterpay,4/12/2021 8:34,
"It’s hard when your credit is not so great and you’re trying to rebuild and even though this site doesn’t help with that it has given me options for things that I have been needing and not able to get with a one  time payment very grateful!

Thanks",5,FALSE,Super happy,melstyme,2/10/2021 0:52,
Ever since I’ve signed up for the service I haven’t tried to shop with any other app! It saved me sooooo much money during  Christmas that it took the stress out of shopping! I love this service 100% I even got my mom and best friend to join which has its added perks as well!,5,FALSE,Never going back!!!,Unapolgetically Key,1/24/2021 16:05,
"Afterpay saved me through Christmas, it helped me to get what I needed and pay backIn a few payments. With what’s been going on this last year it’s been very tough for us with our work hours and things so having something like afterpay in our back pocket was the best thing ever. 
Thank you Afterpay .",5,FALSE,Best thing ever,Payment Mama,1/21/2021 22:15,
Afterpay is awesome! It is so convenient! I did mostly ALL my Christmas shopping on it! Having the option to pay later is great! I have the option now to not pay anything down (I guess cause I shop so much on afterpay) and that is even more convenient! I love it! Download the app and start using!!,5,FALSE,Love it!!,Boot622,1/17/2021 13:57,
"When I heard about this app I didn’t believe my homegirl was telling me the truth. But Christmas had snuck up on me before I knew it and money was tight. When I applied for four pair of shoes for my kids with FinishLine and received them right before Christmas, was one unforgettable moments I have for my kids and AfterPay!!!!",5,FALSE,Highly recommended,CapAcct,1/12/2021 22:24,
"I love this app! Especially this time of year, from November to January I have 7 siblings to shop for for their birthday and Xmas and it’s expensive to buy one at a time, this gave me the chance to buy ahead of time and still be able to manage!! Love this app and it’s so easy to maneuver.",5,FALSE,Amazing and smart way to shop,Betty_live1291,12/24/2020 16:45,
I absolutely love After Pay. I’m a single mom and sometimes it’s hard to buy things all at once this pretty much breaks it down into four payments interest free and I’m able to buy the things that I need to buy for me and my family. I totally recommend After Pay!,5,FALSE,Love it,ashdolll,12/9/2020 1:00,
"Being able to get pricey items I was never able to do, once I noticed about Afterpay I continue to use so I can be able to afford the items I want and be able to pay it every time I get paid. Super easy to use! And you get your items right away.",5,FALSE,Amazing!!!!,Flaka_94,11/25/2020 12:00,
"When you see something you want really bad and just gotta have it, but don’t have the money at the moment! Afterpay is one of THE BEST thing that has happened in my life😂 So easy to use, and I never forget to pay, because they send you a reminder before your next payment is due🤗",5,FALSE,Love!!!,Regena Simmons,10/21/2020 12:23,
To be able to shop with ease and not break the bank? And no interest? You kidding me? Wish everything else was this easy when it comes to shopping and having stuff split in two week payment. Pay far a great company,5,FALSE,Outstanding company,Jfurr25,10/9/2020 19:22,
"I love this app so much! I’m able to make more than 1 payment now if I want. The store selection is great, it’s very easy to checkout using this option. They text you 4 days before your payment is due as a courtesy reminder. Thanks for making bigger purchases more feasible!",5,FALSE,Only use Afterpay,Emmay88,9/23/2020 2:25,
"Honestly I was very scared to utilize this method because thinking of credit scores or if they would approve or not a purchase. Little did I know that this would become the very best thing to place orders online without the interest of a credit card 🤩 it’s your money, your way !",5,FALSE,Afterpay your way!,mkathg,8/21/2020 20:31,
I love afterpay because I can work around my pay  period and be able too still get what I want and pay as I go! It’s really a great creation and I’m really happy so many companies partake in it. I’ll never stop choosing afterpay at checkout it makes my life and posting other bills easier.,5,FALSE,Afterpay works with you!!!,$Doll$Babe!,8/3/2020 14:44,
I lobe that you get approved quickly and they send reminders about the payment coming. Very nice way of having flexibility and be able to purchase an item you really want. I use it occasionally but like the option!,5,FALSE,Great way to buy expensive things on a budget,Mjsa1383,7/6/2020 4:26,
"I really love this app. It’s not credit so that’s great. Hey can buy stuff and pay for it over 4 payments which is great with a particular product that I love that Is always sold out. This way, I can be on the lookout for it and when it does come in stock, I can buy it even if it’s before payday or I’m short. Great app!",5,FALSE,I love this app,EllisClark8687,6/28/2020 1:42,
"Afterpay is very simple.. The first time I tried it everything worked out perfect, so now I’m looking for something else to buy.. Thanks for feeding into my sneaker addiction... I’d most definitely recommend Afterpay to anybody who likes to shop but doesn’t want to spend the money all at once... DID I MENTION THAT THERE IS NO INTEREST FEES?! Win win.. Thanks Afterpay...",5,FALSE,Easy Breezy....,Toothreefourfive,4/30/2020 15:51,
"My children LOVE shoes!! It’s mostly my fault because I was such a sneaker head growing up, so they get it honest. When I buy sneakers for my three children my bill is over $500!!! I know, crazy right? With the convenience of Afterpay, payments were broken down every two weeks $130 for a total of 4 easy payments!!!",5,FALSE,Sneakers!!,SingleMomonaBudget,1/25/2020 10:20,
Literally Afterpay allows me to buy things without feeling guilty. To allow us to pay over time with NO interest or credit check is genius. It allows me to purchase things that I normally wouldn’t let myself purchase. I’m asking so many companies to start offering Afterpay!,5,FALSE,Afterpay to save the day!,noneofthenicknamesareworking,12/16/2019 5:15,
I just had my wife order me new shoes from goat and got a good deal now I can order shoes and still have money leftover for everything it’s simple card info and pay every 2 weeks and snap your all good never had I ever had a better experience with an app like this.,5,FALSE,Quick and Easy,Jayman117,9/12/2019 15:01,
Great to be able to spend on art stuff at arteza and have it be 4 payments allows you to get more at once if you’re on a budget like me. The prices at arteza also are much less then a normal art store and they have professional type art stuff available. Thanks!!!! 😀,5,FALSE,Nice option to have!,jezabell35,8/17/2019 14:09,
"I’ve been using after pay for about 6 months now & haven’t had any issues. 
I only ever needed to delay a payment one time & they were extremely understanding and worked super fast to ensure the money didn’t come out of my account & would be taken out a different day.",5,FALSE,Great app.,Drick_,8/8/2019 12:15,
Loving being able to afford pieces that I typically would hold off buying because of price.  Makes things more affordable with their 4 easy payments.  The app is user friendly and you get a text several days beforehand to remind you that your payment is due. Kudos Afterpay!!!,5,FALSE,Affordability and convenience,shopping in NEPA,8/7/2019 3:47,
"Seriously a life saver, I can shop and pay it back in a series of payments with no interest! It is so easy to use and so user friendly everything from managing the payments to the payment dates and scheduling is accessible through the app! I’ve never been so excited to shop! Thanks Afterpay!",5,FALSE,Amazing app,Kaaayveee,3/17/2019 19:17,
"Afterpay got me like “He ready!!” Where do I freaking start okay so I am obsessed with Forever21 and UrbanOutfitters and to know that I can pay with afterpay on both of those got me like ayyyyeee “he DEFINITELY READY!!!” Ocur!! But I just think this is so amazing cause them clothes be too expensive but 4 payments of 25% I can handle ocur !!! I recommend this for EVERYONE
                        PERIODT!",5,FALSE,Afterpay Yesss,ocur!,1/4/2019 6:21,
"This has helped me for XMAS shopping. Paying in four payments, no interest. Sounds like a plan to me! It’s great and the only thing I could suggest is letting people adjust their dates to their pay day, since I get paid the 15th and last day of every month, it’s sorta hard to manage but somehow I have. Thank you, AfterPay!",5,FALSE,AfterPay. Helpful.,lokaxestrellabucks,12/20/2018 17:53,
This is seriously the best application ever! It’s so easy and convenient to use. I love that I can get all things I love without feeling like I’m having to pay for it in full and be broke lol. I love that I can make affordable payments without any interest this is really amazing better then any credit card that’s for sure.,5,FALSE,Love this App,Minkmeh,11/17/2018 19:42,
"Working a retail job, I don’t really make too much, but using Afterpay I’ve been able to not only start Christmas shopping, but expand my wardrobe with items I never wouldn’t been able to afford to buy out right. This is truly an awesome app.",5,FALSE,Incredible alternative to using credit card,kingkinberlyn,9/6/2018 16:24,
Things I normally wouldn’t be able to justify spending money on are now attainable just because I can split up the payments. It just feels like another bill in a way which makes the whole process a breeze. I honestly don’t know what I’d do without this app.,5,FALSE,Afterpay changed my life,superbumski,2/1/2021 21:41,
Afterpay is such a quick and easy way to buy the things we love and pay for them at our own expense! I’ve used this app abt 3 times so far and I’ve received my items quick with no hassle and paid with no problem. I absolutely love it!!!,5,FALSE,The new way to pay,Kevani30,1/26/2021 15:30,
So it would be better if it had Apple as one of the stores. It is easy to use on popular websites it doesn’t have a lot but I use it for a handful. The only thing I would say that’s bad is the fact that they don’t have Apple on it other than that it’s easy and you can raise your limit within months,4,FALSE,Super East barely an inconvenience,N3rdz97,2/1/2021 19:20,
"I have bought through this app numerous times and have never had a problem. Shipping is ASAP. Shipping is easy. I can get things I need without the worry of interest or not having enough cash today to get it. I can’t say enough good things about it, I’m just happy I found it. Thank you",5,FALSE,Best app,Patricia in Las Vegas,1/21/2021 4:56,
"I am a huge makeup fan, some would say hoarder, but it was always hard to get what I wanted because some of it is pricey. With Afterpay I can get the higher end brands I love without having to pay a lot up front. I will never go back to shopping the same way after discovering Afterpay😊",5,FALSE,Love this!,Misty Koper,1/17/2021 15:10,
I love the flexibility of being able to pay every two weeks . It helps me budget as well . I am able to get the things I want without having to pay all at once or with interest to pay at a later time . Love that the app does the math for you !!,5,FALSE,Flexibility !,Curlysand22,1/13/2021 21:03,
"I have purchased a few times with Afterpay and it is always simple and easy. Make my payment every two weeks and enjoy my product, doesn’t get any better than that.",5,FALSE,The credit you need without the credit check!!,Lee Louisianimal,12/19/2020 19:19,
"I encourage anyone to use this service, for myself I can say that having 4 teenagers and a not so flexible budget this has been soooo helpful getting the teens and myself what I need and being able to pay in 4 payments with no interest and great store selections, thanks afterpay for making my life easier!",5,FALSE,Love Afterpay,k Afterpay lover,12/12/2020 18:02,
This app is honestly more than amazing. So far it’s making Christmas 20 times easier. Not having to spend an insane amount at every checkout but being able to pay it off between four payments. I love this app so much! Thank you for making an amazing app!,5,FALSE,Amazing,Foxxygurlbringiton,11/30/2020 16:55,
"This app and entire concept is a lifesaver. Every popular clothing and shopping site needs to get with this program. 
Approves easily!! 

Unlike KLARNA which apparently only approves mythical creatures lol. I really don’t understand that app, it’s almost like the only people they approve are the people who don’t need to pay for anything in installments?! 🤣",5,FALSE,LOVE,Murderlina Farruggio,11/16/2020 1:51,
"I absolutely love Afterpay I’ve been able to get most of my Christmas shopping done thanks to Afterpay. My kids love name brands unfortunately and this allows me to pay weekly on items without breaking the bank. The kids get the items they love and I don’t  have to go broke buying them. Win, Win.",5,FALSE,It’s all love.,arjroberts,11/14/2020 20:12,
I absolutely love Afterpay and have been an avid fan for the last 2 years! They variety of stores added everyday is so great especially with Christmas around the corner I can get everything checked off my list faster. PLEASE add a favorites tab! I constantly lose track of my fave stores!,5,FALSE,Love it!,leila0515,11/3/2020 8:34,
"I love using AfterPay!!!!! It is such a benefit. My only complaint is that the in-app purchase feature doesn’t seem to work. Once I add everything to my cart and enter my information for checkout, I get a blank page. So I just order directly on the site.",5,FALSE,Love this resource but the app needs work,Butterpecaan,10/27/2020 2:22,
"I have used Afterpay for almost two years... and I love it! I would never be able to afford some of the products or clothing, if I weren’t able to space out the payments.
They also add new sites often... and so many popular and trending ones!
Afterpay has been my Covid companion and so much more!",5,FALSE,Awesome,thebutlerdiditdb,8/24/2020 23:41,
The convenience of this in the timing also makes it all so perfect it makes it super easy to get what I need in a timely manner and be able to afford it a single mom with three kids money can be tight time to time and afterPAy  seems to make it we’re almost anything is possible,5,FALSE,Perfect,daviskl94,8/20/2020 13:21,
"It’s a great concept ... I just wish there was an option for once a month instead of every 2 weeks .. Many people get paid once a month. If it has to be twice monthly, I would at least like the option of picking the payment dates.",5,FALSE,Love it but...,Bug#70,8/6/2020 19:17,
"I have purchased sooo many things through Afterpay and I have no complaints. Because I have a family, Afterpay makes it easy for me to make 4 purchases instead of one large one and it automatically comes out of my account, so I don’t have to remember to make the payment.",5,FALSE,Love Afterpay,Jlit2016,7/27/2020 17:16,
"I absolutely love this thing! As a college student, I think we all know money can get a little tight but with Afterpay I can still purchase the things I want but in an easier way! It’s so nice not having to spend a big chunk of money but rather smaller payments!",5,FALSE,Best thing to ever happen to online shopping!,JustChristine8,7/26/2020 17:31,
Afterpay continued to charge my card even though my order had been cancelled for a week. And I could not get in touch with anyone in costumer service and my emails never got a response. I will never be using this app in my life again.,5,FALSE,Will charge you even through order is cancelled,7163718,7/19/2020 22:42,
"Since Afterpay started popping up everywhere I’ve been able to purchase things a lot quicker because I don’t have to pay upfront. They’re, in my opinion, the most organized and professional of the companies that offer this service.",5,FALSE,Take ALL my money,Leticia0994,5/15/2020 16:09,
I’ve been using this app for over one Year!!!! It relieves you from stress when you don’t have all the $  you get your products just as if you had paid in full!!!! You continue to pay your installments and before you know it you’ve paid it all with no interest❤️❤️❤️❤️,5,FALSE,Best app,lopez52,4/19/2020 17:46,
"I love after pay, and everything about it! It’s so great to make payments on clothing I buy & the best thing is you don't need to be approved or anything like that. Some other payment apps you must be approved and sometimes this just is impossible! Thank you After Pay!!",5,FALSE,Great way to go shopping!!,leahvhh,4/19/2020 13:00,
Shop for the items you love pay the first payment then pay the rest in 3 payments I love who ever thought of this it’s a wonderful way to shop and get the items you want it’s better than chocolate cake shop responsibly any woman will love this app go after pay,5,FALSE,After pay is the best,rhinestone sunglass lady,4/14/2020 3:53,
"I made one successful first order through after pay, and paid it all off before all the payments actually needed to be taken out. I go to make a second purchase and it keeps getting declined. I have enough funds in my bank account and I paid off the first order right away. Very frustrating and I don’t understand why my order isn’t being accepted.",3,FALSE,Orders being declined,Hayday💙,4/4/2020 12:51,
I love the ability to get products promptly and break the payments up without draining my bank account all at once!  I especially love being able to pick up in the store within hours of afterpay purchase. The selection of companies is fantastic!,5,FALSE,Love this option!!,malibu-ske,2/15/2020 6:07,
