developerResponse,userName,isEdited,date,rating,review,title
"{'id': 8583117, 'body': ""We're so happy to hear we've been able to help, and that you took the time to leave us such a thoughtful review. It’s community members like you that make our job wonderful. :) Thank you so much for your support!"", 'modified': '2019-05-09T04:43:45Z'}",ForbesMachine,FALSE,5/8/2019 14:04,5,I love what this app is doing! No need to worry about the effort to go and repay your short term loan because it comes out of your bank account on your next pay day. It’s so simple and such a life saver. It has helped me avoid $30+ ISF fees from my bank because an item cleared my bank late in the day. LIFE SAVER and has allowed me to keep my money that I work for instead of tiring it over to a large banking institution. This has been vital in escaping the perpetual financial “struggle” young adults face. My recommendation is to set it up and have it there in the event of an emergency. The money is deposited within minutes. HIGHLY recommended!!,AMAZING!!
"{'id': 5350542, 'body': ""Thank you so much for taking the time to leave this excellent review! We're so happy to hear you're enjoying the app, and appreciate your support. :)"", 'modified': '2018-10-04T05:48:00Z'}",Dslilmama,FALSE,10/3/2018 16:07,5,Well I’ve had this app for a few Pay checks now and let me tell you it’s amazing!!!! I have not had any problems with receiving money or when they take it back. Recommended to link your debit card it will be easy and fast to get money and when they take it back I’m pretty sure is right after I get my check deposited. Oh and it beats going to get a pay day loans and getting that expensive fee where here you can pay what’s fair!! But I do recommend paying it forward once in a while or every other cash out so we can help each other out.,Awesome app!!! Beats going to go get a PayDay Loans!!!!
"{'id': 7844842, 'body': ""We can assure you that we never had any single case that we stole money from people, it's more like of confusion with the account or with the transactions. We're not giving away free money, each time you cash out with Earnin, we send money to your bank, then take it back on payday (plus your tip). We work separately from your employer, and don't affect your regular paycheck deposits. We can definitely investigate this further. Just simply send us an email to reviews@earnin.com."", 'modified': '2019-03-21T20:41:17Z'}",NotACupOfJoe,FALSE,3/20/2019 1:24,2,"So I have used this app for well over a year now. It works but the past few months I have been having a lot of issues with it. The biggest one and the reason I have now uninstalled the app comes from $100 dollars they claimed to put in my bank but didn’t, then withdrew that 100 anyways on pay day. 3 times I spoke to them about not receiving the money even though they claimed I did and the only response I got was talk to my bank. I did and my bank said I never received that 100 from them. But they still took out the 100. I have lost 100 dollars for no reason and I had to overdraft to pay a bill I needed it for. The app works, but beware because the customer support pretty much told me that I was Lying.",Can no longer recommend after they stole 100 from me
"{'id': 6833875, 'body': ""We’re sorry about the experience you had with our support team, and appreciate your feedback. Please send us an email to reviews@earnin.com if you're still needing help with your account. We'll be sure to send feedback to our team so that we can improve the support experience going forward."", 'modified': '2019-01-14T23:15:01Z'}",efrannnn,FALSE,1/14/2019 11:46,2,"I am new to earn in was easy to set up get my account verified, and was able to cash out on my first pay day from work, since the 5th of January I’ve been trying to contact support through chat and get them to correct my pay periods from weekly to by weekly, no luck every time I reach out to chat my chat is never replied too or marked as resolved with or actually talking to anyone I’ve tried to reach out via email as well I got an auto response stating that reply’s are normally answered with in a day, 24 hours have pasted since the email and a got an auto response saying my ticket has been resolved with out anyone actually emailing back about this issue this is very disappointing which is why I’ve given a 2 star rating",App is not working as expected
"{'id': 5449184, 'body': ""Thanks for the feedback. Maxes have many factors considered when increasing or decreasing. Some of which include: your bank balance, your spending habits, if your employer works directly with us, and if you overdraft. We pay to cover the costs of sending money out and keeping the service up, and tips from everyone help us cover that cost to make sure that we're still available for you in the future. For more info, please check out this article from our Help Center: https://bit.ly/2qEZL0M. Thank you for your understanding."", 'modified': '2018-10-11T02:17:19Z'}",S1berian,FALSE,10/10/2018 4:31,3,I’m going to keep this short and sweet. It does what it says. I’ve used this at two different workplaces and I haven’t even had to scan any time sheets or anything extra. This app has helped me quite a bit when I’ve been a bit short on rent or just want to splurge a bit. My biggest issue with it is that despite the fact that I get well over 1K weekly my max will not increase over 100$ per pay period. And no it is not because of my daily balance. Not only do I have a positive balance but there two sources of income coming in weekly. Which leads me to believe that the only real reason it’s not increasing and it hasn’t for almost a year is because I will not tip. So be mindful when using.,Great when in a bind.
,Sarrrrrrrrruh,FALSE,10/30/2017 15:18,5,"I rarely review Apps because truthfully I have better things to do with my time, but let me tell you... I saw Activehours promo thing on IG/FB honestly can’t remember which one and I was skeptical I mean any payday loan is sketch. I immediately regretted putting my info in. I tried just 20 bucks to see if it worked. I love that you tip the app/person the amount YOU think is fair. (I hope that never changes) Then it went through I was like ok this is cool. BUT money got tight later in the week and who was there to help me when I was in a pinch? THIS APP. Literally saved me from overdraft fees. I’m so thankful. Literally revolutionized my life. 🙌",Can I kiss you?
"{'id': 23112302, 'body': ""We greatly appreciate the review update! We'll continue to improve and provide you with an even better experience. That's a promise! :)"", 'modified': '2021-05-31T19:10:57Z'}",HowNowBrownCow34,FALSE,5/30/2021 12:59,5,"Do not download this app. Two weeks into using it and the app suddenly had an connection issue with my bank. I followed everything support told me to do only to be directed to a blank screen saying that my account was not finished being set up! Really? Now this app has my financial information and I have no way of deleting my account due to the connection issues. This app is CRAP

The above review was close to a year ago and I must say the app has improved greatly since last year. That was then and this is now! Whatever improvements y’all made, keep it up!!",FLAWED
"{'id': 1505508, 'body': 'Thanks for your feedback! We consider many factors when increasing/decreasing your Max. The highest Max we currently offer is $500, and most customers will see the Max \nincrease over time. Please reach out to us at reviews@activehours.com if you have any questions about your Max.', 'modified': '2017-10-16T14:11:45Z'}",R3llyR3ll,FALSE,10/11/2017 18:41,1,It’s always something. Yea getting money on demand is great when it wants to work properly. On separate occasions when I relied on the app for cash my max would go up and down or I’d have to verify my bank again or manually send in screenshots because it doesn’t update on it’s  own. Very tiresome. The reason for this review is they messed with my max again for not paying them extra on top of my loan about 3 times. Mind you I have donated and “paid it forward” many many times in hopes my max would increase past $300 and it never did. As a matter of fact they lowered my max for me not paying extra the last couple times. Just think that’s counter productive and not a good way to treat a user who has been paying you consistently and on time for months with no declined ach debits from them. So no longer team Activehours.,Problematic
"{'id': 13103786, 'body': ""Thank you so much for taking the time to leave us your review! We're happy to hear we've been able to help, and appreciate your support! :)"", 'modified': '2020-01-24T16:22:25Z'}",zero7898,FALSE,1/23/2020 18:10,5,"When I first heard about Earnin I was hesitant but after using the app for myself I am completely satisfied and amazed with what it brings to the table. A lot of people today can always use that little bit extra to help them out until payday, I know I did it took only about 40 minutes to get everything set up and that is stretching the time out as I was also doing other things at that time. The tip system is amazing and honestly it makes the whole experience feel with lack of a better term human. Keep up the great work guys and thank you for your help.",Something amazing
"{'id': 21174378, 'body': ""We're sorry for the troubles and frustration. When we post our debits, we choose the date that it posts, but your bank actually determines which time the transaction comes through to your account. If we see that our debits post ahead of your paycheck, we can change the debit date to the day after. For assistance, please email reviews@earnin.com. Thank you.\r"", 'modified': '2021-02-20T01:24:06Z'}",Holbycomp,FALSE,2/18/2021 11:13,1,Earnin does not listen to their customers! I have a situation where my direct deposit does not post until noon the day before payday. They insist on trying to debit the money owed to them in the morning despite numerous pleas to set the debit for my actual payday. They have cost me HUNDREDS in overdrafts and they have still yet to fix the problem. I have tried to work  with their customer service providing screenshot after screenshot and still nothing. Since you can’t talk to anyone live anymore nothing gets done I strongly do not recommend this app for this reason. Poor customer service creates an undue financial burden if you have  a problem as it often takes 24 hours or more to even get a response. Their is no linear conversation and apparently you don’t work with the same person. BEWARE!!! You’ve been warned.,OVERDRAFT WARNING!!!
"{'id': 20935898, 'body': ""We're very sorry to hear about the trouble you're currently experiencing with the app. Since we do not have a live connection with your bank and rely on a third-party data provider like most other financial companies, we only receive updates from your bank periodically which is why we encounter delays updating that info in the app. We do allow our members to send in screenshots showing their direct deposit and our debits posted so we can speed up the process. However, we're unable to manually adjust your bank balance as the info needs to come from your bank directly. We're always looking for ways on how we can improve our connection with your bank but feel free to reach us if you need further assistance. "", 'modified': '2021-02-08T18:28:54Z'}",wendizzzlee,FALSE,2/7/2021 10:54,1,"I’ve had this app for over a year now and never really had any problems, every once in a while I would have to wait a day for my bank balance to update but now it’s been 3 days and still nothing. I’ve read through so many reviews on here where the developers suggest sending in screenshots of your account to move things a lot quicker but they never gave me that option they just tell me I have to keep waiting. One person that I chatted with gave me incorrect information and I had to correct him! Shouldn’t they know what they’re doing??? They have access to my account information, I even contacted my bank to see if they were blocking the updates in some way and there are not, they don’t understand why a negative balance keeps appearing. This app is ridiculous.",Definitely deleting
,BrokenAngel24,FALSE,1/24/2020 16:15,1,I have never felt so compelled to write a review but the customer service for this app is complete trash they refused to help me resolve an issue that I had multiple times before (and was fixed without question) it constantly messed up my work location and I was not being credited my earnings on multiple occasions and they kept blaming me when nothing changed on my part honestly if I could give zero stars I would idk what happened to this app because when I first got it a few years ago I never had an issue but as of recently it’s just went down hill and the customer service representatives just try to turn things around and blame the user they even changed my work address without my knowledge because I said the one they gave me differed from the one I had in app will never use again,Trash app
"{'id': 11602364, 'body': ""Thank you so much for taking the time to leave us your review! We're happy to hear we've been able to help, and appreciate your support! :)"", 'modified': '2019-11-01T16:34:33Z'}",IAmMrFrazier,FALSE,10/29/2019 21:11,5,"As someone without the best of credit it was awesome to find an avenue I could use when I needed to barrow money, and fast! This app doesn’t charge any crazy fees or interest and it’s your option to leave a ‘tip’ which helps to make sure we can all come back and barrow more money at the end of the day! They don’t judge you for a few mishaps you may have had in your past, they look at who you are today; your job & how much money you earn, and how you use your bank account and they set you up from there! This app makes borrowing easy and illuminates the fear!",Payday Loans Without All The Fees!
"{'id': 11740289, 'body': 'We\'re sorry to hear about this, Recy F. We want to fix this for you ASAP. We send a small test credit and debit to your bank account when you sign up. This lets us know that we can send you money and receive payments on your payday. The test credit and debit amounts are for about $0.10. We always make sure to credit more than we debit to avoid any overdraft fees. If our test transactions caused overdraft fees, please contact support by pressing the ""Contact Us"" button in the app. You can also reach us on our FB/Twitter page. Thanks.', 'modified': '2019-11-08T19:21:16Z'}",Recy F.,FALSE,11/8/2019 8:22,1,"I was deeply in need of some cash to pay a bill. Needed up downloading this one because I sent the reviews and stars on it. I was even telling my sister and mom about it. Once I tried to sign up it told invalid credentials. Which I don’t know how because if it’s my email and password I’m entering why is it wrong? So I wasn’t able to use it that day plus I had gotten busy. So I went ahead and tried it again the next day and it’s the same thing . Now I went to check my account and I have TWO OVERDRAFT FEES in my account. How is that possible when I wasn’t even able to sign up? This is not right. Ive even looked in my bank statements to see if I was paid from this app and I had NO ENTRY OF PAYMENTS from you. Now I hope that’s family don’t run into the same issue I have. “Gotta Warn Them ASAP!”

                -Sincerely, VERY UNSATISFIED CUSTOMER.",Very Unhappy !
"{'id': 9960363, 'body': 'Wow, this is truly heartwarming! We really appreciate you taking the time out to share your experience with us. Our brand team is collecting stories from community members on how the app was able to help them, and yours would be fantastic! Please send an email to stories@earnin.com so they can hear from you! Wishing you the best!', 'modified': '2019-08-01T14:30:59Z'}",Babyboothang,FALSE,7/31/2019 20:59,5,"I don’t usually write reviews for apps because honestly who has the time to? 
But I definitely wanted to let you guys know this is SUCH a convenient and awesome app! 
I struggle when it comes to the end of the month and getting the rent due by a certain time (my pay days are horribly placed and don’t coincide with when my bills are due.)  and now that I have been using Earnin I am able to take out a bit of my next check to cover the rent! 
This is such a good app to have if you are financially struggling, it helps you get a handle on your money if you use it wisely. 
Thank you guys so much!!",Great app!!!
"{'id': 8963374, 'body': 'Creating positive experiences is very important to us! Thank you so much for taking the time to give us feedback on your review! :)', 'modified': '2019-06-01T15:40:25Z'}",donkaiser74,FALSE,5/29/2019 10:47,5,"Earnin’ app is a great way to get money for the day you actually worked. It’s an amazing safety net when life happens and emergencies pop up or we find ourselves broke right before pay day. I also like the safeguards built in so you can’t go crazy with it. It gives you access to funds in a pinch, but also not allowing you to for-go your whole next paycheck. I absolutely love the concept that it’s a community and we are all paying it forward. I took out $100 and the tip amount is up to me. I tipped $10 which goes towards the next person. No hidden fees or exorbitant interest rates. GAME CHANGER!!!",Bye Bye Payday Advance!!!
"{'id': 8735153, 'body': 'We are glad to hear that you have found the app helpful! :) Thank you!', 'modified': '2019-05-18T18:25:33Z'}",LadyG739,FALSE,5/16/2019 12:47,5,This app is perfect for someone like me.  I have always unfortunately lived paycheck to paycheck.  I am terrible with money. This app is always available to give me that little boost to be able to make it until next payday.  The app never lets me borrow more than I can afford to pay back.  It’s also the cheapest loan repayment that I have found. As long as I pay back my amount that I borrowed on time every week I never had an issue.  Thank you Earnin for creating this app.  It’s perfect for people like me who are terrible with money management and can’t afford large interest rates.,Best program available today
"{'id': 8820013, 'body': ""We appreciate your feedback and we're sorry to hear that you're having difficulties with your bank connection. Not to worry, we'd like to check this out for you and fix any issues you have with the app. We would also be happy to provide additional info on how the app works and clear up any questions you have. Just simply send us an email to reviews@earnin.com. Thanks!"", 'modified': '2019-05-23T13:31:03Z'}",Had To Help,FALSE,5/20/2019 2:14,3,"UPDATE: The app told me my bank couldn't connect and to try it again, meanwhile I've been using this app for a very long time with no issues. No matter how many times I put the info in, it would tell me to use a different account because it can't connect. I use a major bank and have never had issues. I deleted the app to see if that was the issue and now can't even download it again. Very upset with performance. I downloaded it on a different phone and the app said I'm locked out. Hopefully the issue is resolved.

This app has helped prevent overdrafts and helped when I'm in tight spots. The best part is it is a""pay what you think is fair"" style service, so when you're really tight you can scale back a little and when you just need a little bit until that fat paycheck clears, you can pay it forward.

Con: If you happened to overdraft over $100 the app won't let you use it's service until it clears the $-100 dollar mark. Ideally it would allow you to use it to help get to a positive balance if your max is over 100.

Other than that... LOVE IT!",Love this app!! Comes in clutch
"{'id': 6513642, 'body': ""We’re sorry about the experience you had with our support team, and appreciate your feedback. Please send us an email to reviews@earnin.com if you're still needing help with your account. We'll be sure to send feedback to our team so that we can improve the support experience going forward."", 'modified': '2018-12-22T19:03:02Z'}",TheFleeingFlea,FALSE,12/22/2018 3:49,5,"Been using Active Hours/Earnins for years now but ever since they joined with Chase Bank suddenly my account won’t login, it keeps proclaiming that my bank is not authorized. I’ve been using MidFlorida CU with them for awhile. They sure were able to access my account to retrieve their funds but now I can’t obtain my funds back. It makes absolutely no sense and it is just before Christmas too. Not to mention, getting ahold of someone is near impossible and when you do they escalate it to a specialist that you never hear from. They’ve become a complete disappointment.","No reps, constant outages, selective banks"
"{'id': 7606476, 'body': 'We have some great news for you - our connection with Capital One is back! Please tap ""Connect Bank"" on the next prompt to get up and running again. Thank you again for your patience as we worked to fix the issue. If you have any additional concerns, just shoot us an email to support@earnin.com and we\'ll be glad to lend a hand!', 'modified': '2019-03-06T16:13:08Z'}",SLiM B Gz,FALSE,3/4/2019 17:13,2,"Everything was fine, but last week and half I can’t get on the app cuz they are having trouble connecting to capital one is the reason I’m being given. That was a few days before payday when it started and going on over a week and a half soon.  They had zero problem with connecting to my bank to get the money I owed so it sounds crazy.  You can only connect when u need that money but no other time?  It started before payday but on payday you connected to get the money now you can’t Connect no more? Maybe that just sounds crazy to me.  Oh well, it was cool for the week it worked.  Just about gave up on it by now.  It went from 5 stars to 2, and it still has 2 cuz I love the idea, but I can’t get back on so it useless.",Was good for a week and a half
"{'id': 7549849, 'body': 'We appreciate your feedback and would love to look into this for you and improve your experience, elee259. Please send an email to reviews@earnin.com so we can chat. Thanks!', 'modified': '2019-03-04T02:11:45Z'}",elee259,FALSE,2/28/2019 1:19,3,"I recently wrote a positive review but then something happened.... I was driving to work and suddenly my gas light went on and instead of panicking I took out my phone to log into my trusty Earnin app because I've been using it consistently without issue for the past few months. However, while I'm literally out of gas the Earnin app refuses to connect to my bank!! I've been getting the same message for the past few days that it's unable to connect even though I haven't changed my account. While the app was very helpful to me in the past I would just like to caution people that it may not be consistently reliable and when you need it the most it may not work!!!",Not always reliable...
"{'id': 7226087, 'body': ""We'd be happy to take a look to get your account up and running. Please send an email to reviews@earnin.com so that we can get this sorted out for you."", 'modified': '2019-02-10T15:55:13Z'}",Disappointed Lee,FALSE,2/9/2019 19:31,2,"It was a great app, loved it cause it helped me while I was tight with money AKA THE HOLIDAYS. Used it almost weekly until I got some expensive under control. Everything was great and my account was always positive as they explained at the beginning so they increase my Cash Out to $250 a week. Finally things got better and I stopped using it about a month ago and yesterday I checked my account and bang -103 missing. So I go into the app and try starting a chat which is obviously with a machine cause the no one answer and it kept saying I was 65 in line. I left the app and when back to check on the chat about 15min later and my msg wasn’t even there. Customer service is obviously non exciting for this company and will not recommend it to my friends anymore.",Good while it lasted...
"{'id': 7015599, 'body': ""We're sorry about this and want to fix it for you. Our debits should post the same day as your payday. If they posted on the wrong day, or we had your payroll setup incorrect, we'd be happy to take care of overdraft charges for you. Please send an email to reviews@earnin.com with your username and a screenshot of the charges you received. Based on your review, it sounds like this is the first time it happened after several months of app use."", 'modified': '2019-01-25T19:09:17Z'}",Bmiller2008,FALSE,1/25/2019 15:13,1,"I’ve been using this app without issues for several months. Then for no reason it took out my earnings two days before my scheduled paycheck. This resulted in over $100 in overdraft fees. I let them know as soon as I saw it was taken out early, they said they couldn’t do anything until I had an overdraft fee. I then sent them the overdraft fees. They said I need to prove that the overdraft fees were from what they took out and I had to resubmit my paystub to prove my paydays were the same.
It’s been a huge pain. I was told it was sent to a “specialist” and they would email. It’s two days, I’ve received no email no reimbursement for my overdraft fees. I would not recommend.
I was hesitant to use an app like this to begin with and I should have gone with me gut. An expensive, frustrating experience and mistake on my part.",Overdraft fees on my account
"{'id': 6874612, 'body': ""We're sorry to hear about this. We'd be happy to look into this for you, please send us an email to reviews@earnin.com. Thank you."", 'modified': '2019-01-17T04:00:20Z'}",N Jayxx,FALSE,1/16/2019 17:43,4,"UPDATE

I wrote a great review previously and I still stand behind how great and convenient this app is. On the other hand if anything ever goes wrong with your account then that’s it, you have to start from scratch. My job made an error and did not deposit my paycheck end of last month. I immediately reached out to earnin to let them know what was going on and was assured that this was ok. My job finally corrected their mistakes and I went to use the app only to find out that my max has now reset to 100 per pay period. Very disappointing because I reached out to the team to let them know. That is the only drawback I have with is.",Great app with some drawbacks
"{'id': 5617193, 'body': ""Thank you so much for this great 5-star review! We really appreciate your support and help in sharing the word about us. :) Don't forget to use your referral link when telling your friends so you can receive your gift! For more info on referrals, check out this link from our Help Center: https://bit.ly/2MbS4YO."", 'modified': '2018-10-23T03:01:18Z'}",latinagurl❤️💕,FALSE,10/19/2018 15:21,5,I tell all my friends and family about this app.. I couldn’t believe my eyes when I finally cleared to get paid early ( which the progress was really easy and painless ) I’m a teacher and it is very difficult to get the pay the bills when you haven’t gotten paid yet .. Earin is really a blessing when your running low in the cash department till payday. ..(BTW the staff is amazing and they really get you and above and beyond to help you ... you chat with them at anytime inside the earin app about any concern you might have ) they truly help you and with an amazing fast results .. thanks earin!!! 😎😍😀,This is really amazing !!!!!
"{'id': 5252583, 'body': 'We really appreciate your feedback and support! Thank you, Mech2828! :)', 'modified': '2018-09-27T05:32:10Z'}",Mech2828,FALSE,9/26/2018 19:11,5,I see the one star or two stars given and see the explanation why.... this app is to help in a pinch and helps not over drafting or getting caught with a $10 transfer charge like the one my bank hits me with. This app is not in addition to your net income and ppl are mad their max is going down or the over use makes you in risk of over draft. The app is great! It works every time! And helps in a pinch just like it is supposed to! Live with in your means and stop complaining about a company that helps you out for a lot less than pay day loans or even borrowing from family.,Great app and helps in a pinch
"{'id': 3761382, 'body': ""Thank you for taking the time to leave us such a thoughtful review, Zeb07! We're happy to hear we've been able to help, and appreciate your support! :)"", 'modified': '2018-06-07T22:44:25Z'}",Zeb07,FALSE,6/2/2018 13:50,5,I was super skeptical at first I didn’t even want to put my bank information for fear of it being a a scam. But I tried it and I am glad I did. You have to verify your employer your bank account and you are good to go. They verify your pay days and once you start recruiting hours at hours they will let you cash out an amount from your pay check. I tried it and cash out a $100. On my payday they deductible the $100 plus my tip amount. Which worked out pretty smooth. This app is awesome me. I tried once and will try again if I ever need it. Give it a try and you won’t be sorry.,It is real!!!!
,TCW1725,FALSE,3/3/2018 0:15,5,"I always get nervous about apps doing anything with my money, I’m the person that if I can’t see it then I’m freaked out. This app is a game changer! I cash out ahead of my payday for the ACTUAL hours I work everyday so I know whatever I borrow I will be able to payback. It’s simple easy and the community is AWESOME! You can “pay if forward” and tip more to pay others tips and vice versa, so some days I tip $5 to help and other days I get the BEST notification, “Blank, tipped for your withdrawal” so I don’t have to tip anything to get my money. But I always do because this idea and app is a step forward in payday advances.",Amazing app and concept!!!
"{'id': 2728287, 'body': ""We're so happy to hear your issue has been resolved! Thanks for taking the time to update your review, we appreciate it! Feel free to reach out anytime if you need help. :)"", 'modified': '2018-03-02T20:58:30Z'}",Another dmv test taker,FALSE,2/27/2018 6:41,5,"So I had an issue the past few days as my bank got overdrawn cuz sometimes, if my pay falls on sat-sun it comes on monday but Money got taken out on friday. Unfortunately Im not able to give them a heads up cuz ofcourse this is unexpected for me as well. But Customer Service helped me once I’ve shown them what’s going on on my bank acct! I’ll wait for the overdraft fee to be refunded as they confirmed it will and I’ll keep using earnin as they deserve the 5 star reviews and the tips were giving them!! 

PS if your employer is like mine, email earnin to take the money out of ur bank on monday if your pay falls on a weekend!",Service is awesome!!
"{'id': 21851343, 'body': 'Thank you for the wonderful review and for taking the time to share your feedback with Earnin, Nirvanannja. Our number one priority is your satisfaction and we are ecstatic that we met that mark! Kind folks like you make our job a pleasure. :)', 'modified': '2021-03-25T00:58:41Z'}",Nirvanannja,FALSE,3/23/2021 15:10,5,I was really worried about the fact that my bank account was going to be linked to this app but everything so far has been true to its description. I was verify within 2 days and I was able to cash out as soon as i was verify. The money is withdrawn the same day I get pay and I don’t got to worry about being overdrawn on my Acct. The speedy process of sending a screenshot of my bank statement to update my information is a quick process too. Before asking a credit card or anyone for anything try the app.  This is a good way to get money when in need.,Gave it a go!!
"{'id': 15963495, 'body': ""Thank you for bringing this to our attention and we'd love to take a deeper look on what happened with your account so we can provide a fix. Please send us a note at reviews@earnin.com or drop us a message via our FB/Twitter page so we can chat. "", 'modified': '2020-06-13T19:33:33Z'}",JKR71,FALSE,6/13/2020 13:31,5,"I have used this app for over a year and always had great results until Covid19 when work shifted to home. I have been trying for weeks to verify my email address and contacted support every single day but no solution. They keep saying the same thing they cannot verify my email address. Frustrating cause I have worked here for 20+ years, salaried and they tell me they can’t verify I work here. Funny they can verify my bank balance at any moment but can’t see I receive a deposit every two weeks. Maybe it’s time to move on to a different app!!",Used to be 5 stars
"{'id': 20134590, 'body': ""We're sorry to hear about the trouble you've had. If you contacted our support team prior the debit date, your pay schedule should have been updated to the day after the holiday. We'd like to see what happened, please send us an email to reviews@earnin.com. Thank you."", 'modified': '2021-01-03T02:18:55Z'}",Nickslang,FALSE,1/1/2021 16:05,3,"I’ve use Earnin for while now. It has saved the day many times for me. I’m just now recently having a problem. With the holidays season passed now I understand some companies pay their employees early. Mine however did not. That being said earnin charged me a day early for my transactions which put my account farther in the hole. I incurred 4 overdraft draft fees because they took it a day early, and if the would have just waited until the next day like they were supposed to I wouldn’t have gotten those charges. I am try to resolve it now. But it just feels like they are trying to get out of paying me back for those overdraft fees which I only think is fair.","All good experience, but one recently"
"{'id': 15959583, 'body': ""We're glad you gave us a chance! Thank you so much for being an amazing community member and writing this awesome review. :)\r\n"", 'modified': '2020-06-13T11:53:42Z'}",Bgonza2847,FALSE,6/12/2020 16:39,5,Whenever I need that extra to make it a little longer to my next payday Earnin is right there ready to help. It’s amazing. I wasn’t sure about this app when I first saw a commercial for it but at the time I needed the help so I figured why not let’s give it a shot. I’m glad I did because I can go through every day with that ease of knowing if I need that help I can get it. Really great app. It’s secure by verifying your bank account through your actual banking website and I’ve never had any issues with that. I feel safe and secure regarding my info.,Earnin always has my back when I need it.
"{'id': 12765853, 'body': ""We're so happy we could help, and we'd love to chat with you about the ways Earnin has helped you! We’re currently compiling a book of testimonials that will feature community member stories and we’d love to use your testimonial to spread the word about Earnin! If you're interested in sharing your story, please email us at stories@earnin.com.\r"", 'modified': '2020-01-07T09:32:03Z'}",Amiyasmum,FALSE,11/17/2019 13:59,5,"I’ve been using earnin for a year now and it has been a great Cush support when I’m low. My max continued to increase and I was able to cash out the maximum. Keep tipping as it helps the app afloat, and honestly, with a simple app like this it should be added without a problem. It helps us in the long haul. It comes out of your check immediately, however, you’re able to withdraw instantly. I’d highly recommend this app to anyone who has issues with saving and living check to check or anyone who can just use an extra push. 

Please keep this app! I am so grateful for it.",Life saver!
"{'id': 12637231, 'body': ""Oh no! We sincerely apologize for the troubles you've had with the app. We'd be happy to take a look into this for you, please contact us at reviews@earnin.com. Thank you."", 'modified': '2019-12-30T02:23:40Z'}",zirlitia,FALSE,12/29/2019 14:38,1,"Seemed very easy to start became a ABSOLUTE NIGHTMARE after they dispense the loan. First the app crashed  several times within the short 3 weeks that I’ve downloaded the app, I was paid weekly and as I stated before I k my borrowed $100 so it was paid back literally in 3 days . Next I have never been able to borrow since because they claim they couldn’t verify I was working however keep in mind you’ve verified my job prior to the loan , even automatically added my work and timekeeping in app AND have posted direct deposit from my employer! They kept sending me messages to turn on my gps and side note it stays on due to find my iPhone... well long story short this app is very UNSECURED with sensitive information and there was absolutely no customer service number for anybody to help you . Good luck you have been warned",Absolutely HORRIBLE
"{'id': 12396456, 'body': ""We appreciate your feedback, and we hear you. We're currently working on expanding our support team to keep up with growth, and have some things in the works to improve our community experience. Feel free to email us at reviews@earnin.com if you're needing assistance and we'd be happy to help. Thanks!"", 'modified': '2019-12-15T01:23:24Z'}",liladry,FALSE,12/14/2019 2:09,2,"Every payday I have issues with getting app to synch with bank, deposit, and their debit. I have to call in. Never had an issue with getting a cash out on same day as payday until today and it happens to be the day the app is taking their debit. Instead of them going ahead and cashing out, AS THEY ALWAYS DO, they would rather me overdraft over THEIR debit. Even when CLEARLY, the cash out would have covered the debit and given me money. Sorry guys!! It’s CHRISTMAS season!! Not everyone has money in their account. I hope earnin is willing to pay the overdraft since they were so UNWILLING to do a cash out the SAME time they ALWAYS have. Not sure that I will use them anymore, there are more companies and the pain of calling EVERY payday is not worth the small cash out that’s borrowed.",Issues
"{'id': 11349036, 'body': 'Thank you very much for your 5-star review, Jennafretta. We appreciate it more than you know! Just use the app wisely and it can be a real lifesaver. :)', 'modified': '2019-10-20T03:42:47Z'}",Jennafretta,FALSE,10/18/2019 10:17,5,"Very happy with Earnin. One thing though- set up an account before you get to the point where you need money. It takes a few days to get everything rolling. Once it’s all set, money comes instantly. Just be careful bc this can easily turn into a vicious cycle of getting paid and having all your money spent. I limit myself and haven’t had an issue yet. You cash out, offer a tip (not required), and on payday, they automatically debit it back from your bank. Easy peasy and for those of us on every other week paydays, this is a big help.",A great lil fallback
"{'id': 9635897, 'body': ""We are incredibly grateful that you took the time out to leave us this review, Brina. Our company values put customer satisfaction as a top priority and we are committed to our customers. It’s community members like you that make our job wonderful. We'll be sure to share this with the support team! :)"", 'modified': '2019-07-12T17:44:36Z'}",Brina_green,FALSE,7/7/2019 17:55,5,"When I started using the app I had trouble connecting my bank. It took a couple of weeks. I didn’t realize they had a live chat for getting help. Well I told them the issue and literally the same day they verified everything and I was able to fully use the app. Since then, any issues I have regarding the app, customer service helps me in less than 5 minutes. Probably the best customer service I have ever had. (I am not writing a review to earn extra cash through the app, it’s just surprising that a company has this great of customer service)",Great customer service
"{'id': 8302911, 'body': ""Wow,  we're at a loss for words. We're incredibly grateful we could help, and that you took the time to write us such a kind review. Hearing about your experience warms our hearts, and we wish you the absolute best. ❤️ We're so happy to have you as part of our community."", 'modified': '2019-04-21T19:10:25Z'}",Jdkdjcuhj,TRUE,7/3/2019 13:43,5,I have used this app for years at this point. I wish I could remember how I found out about it but it’s been a true life saver! I’ve recommended it to several friends who started to use it as well. This app can be a blessing and a curse lol. It’s great for emergencies but you have to be financially responsible with it. I’ve personally fallen into the habit of borrowing money from myself to buy extra things instead of covering something until my next pay. Be careful! This app truly stands by its word and I will continue to use it and promote it as long as it continues in the same direction. Thank you Earnin!,Life saver
