rating,year_of_founding,app_ranking_in_cat,num_ratings,app_size,BBB_num_rating,BBB_num_reviews,BBB_num_complaints,Trustpilot_rating,Trustpilot_num_reviews,company_size_ordinal,day_of_week,week_of_year,hour,year,month,yrs_to_review,lenDevResp,lenTitle,avg_rating,dist_to_avg_rating,stdDev_rating,dist_to_avg_BBB_rating,finance,shopping,private,public,A,A+,A-,B-,F,lenReview,Log_BBB_num_rating
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,4,20,18,2021,5,16,0,18,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,425,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,3,6,16,2021,2,16,336,11,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,649,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,2,25,23,2020,6,15,380,25,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,632,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,5,16,12,2021,4,16,0,10,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,443,0.131028262
4,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,2,23,14,2021,6,16,0,13,3.387998168,0.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,413,0.131028262
2,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,0,15,14,2021,4,16,336,35,3.387998168,-1.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,561,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,1,8,8,2021,2,16,374,24,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,622,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,1,4,12,2021,1,16,336,23,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,631,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,0,19,10,2021,5,16,196,25,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,633,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,3,19,5,2021,5,16,0,26,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,405,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,0,12,14,2021,3,16,327,9,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,486,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,5,4,5,2021,1,16,0,32,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,392,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,5,22,17,2021,6,16,379,9,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,647,0.131028262
4,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,1,51,6,2020,12,15,0,22,3.387998168,0.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,446,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,4,30,16,2020,7,15,0,11,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,397,0.131028262
3,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,4,19,3,2021,5,16,336,23,3.387998168,-0.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,475,0.131028262
3,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,2,2,1,2021,1,16,336,30,3.387998168,-0.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,458,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,0,36,19,2020,8,15,377,17,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,633,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,2,8,13,2021,2,16,0,13,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,394,0.131028262
2,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,3,19,23,2021,5,16,336,35,3.387998168,-1.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,547,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,4,44,15,2020,10,15,306,15,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,329,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,0,3,2,2021,1,16,336,30,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,623,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,0,36,18,2020,8,15,0,4,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,413,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,1,40,15,2020,9,15,336,55,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,599,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,5,33,19,2020,8,15,254,18,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,570,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,0,27,17,2020,6,15,266,11,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,641,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,1,8,4,2021,2,16,0,23,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,347,0.131028262
2,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,6,43,19,2020,10,15,336,10,3.387998168,-1.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,551,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,1,22,0,2021,6,16,0,17,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,376,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,3,7,21,2021,2,16,0,36,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,371,0.131028262
2,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,4,16,3,2021,4,16,271,15,3.387998168,-1.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,530,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,5,13,8,2021,4,16,327,25,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,663,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,2,46,19,2020,11,15,0,12,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,363,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,3,38,14,2020,9,15,0,27,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,439,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,1,35,13,2020,8,15,0,17,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,358,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,1,30,14,2020,7,15,0,19,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,739,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,2,3,12,2021,1,16,336,4,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,659,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,1,40,18,2020,9,15,336,40,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,564,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,2,32,23,2020,8,15,377,23,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,552,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,2,16,0,2021,4,16,0,41,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,356,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,3,47,19,2020,11,15,0,10,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,363,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,6,51,20,2020,12,15,336,38,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,560,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,2,48,21,2020,11,15,336,37,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,579,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,3,25,20,2020,6,15,0,28,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,336,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,1,41,3,2020,10,15,313,76,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,588,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,2,34,10,2020,8,15,377,21,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,595,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,5,21,20,2021,5,16,0,8,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,361,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,6,20,13,2021,5,16,0,16,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,318,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,1,12,21,2021,3,16,0,8,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,395,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,5,52,19,2020,12,15,0,20,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,369,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,4,44,15,2020,10,15,0,13,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,378,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,0,50,13,2020,12,15,336,23,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,623,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,0,30,21,2020,7,15,0,18,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,342,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,6,26,11,2020,6,15,0,15,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,464,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,5,17,1,2021,5,16,0,53,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,340,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,2,50,14,2020,12,15,0,10,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,343,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,0,2,13,2021,1,16,336,12,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,612,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,1,47,0,2020,11,15,0,14,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,383,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,3,36,5,2020,9,15,0,32,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,352,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,3,37,17,2020,9,15,307,54,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,526,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,6,19,13,2021,5,16,0,40,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,318,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,2,21,20,2021,5,16,336,11,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,650,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,5,18,22,2021,5,16,0,13,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,370,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,3,15,14,2021,4,16,0,19,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,357,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,5,18,3,2021,5,16,336,19,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,612,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,0,46,5,2020,11,15,0,38,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,410,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,4,50,21,2020,12,15,314,28,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,608,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,4,49,22,2020,12,15,321,5,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,619,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,6,35,17,2020,8,15,0,8,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,377,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,4,14,6,2021,4,16,0,14,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,363,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,2,17,12,2021,4,16,209,6,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,627,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,1,4,19,2021,1,16,0,8,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,363,0.131028262
3,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,1,3,22,2021,1,16,336,44,3.387998168,-0.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,465,0.131028262
3,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,4,30,14,2020,7,15,336,33,3.387998168,-0.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,435,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,2,40,21,2020,9,15,336,8,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,572,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,5,29,16,2020,7,15,461,13,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,587,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,4,16,13,2021,4,16,0,24,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,362,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,4,6,16,2021,2,16,336,33,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,555,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,6,50,2,2020,12,15,336,32,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,845,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,5,49,23,2020,12,15,0,24,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,359,0.131028262
3,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,4,10,4,2021,3,16,279,27,3.387998168,-0.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,434,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,6,7,18,2021,2,16,374,38,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,517,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,2,22,1,2021,6,16,0,15,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,385,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,2,47,23,2020,11,15,0,13,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,372,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,4,40,21,2020,10,15,0,14,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,354,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,2,23,20,2021,6,16,336,11,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,302,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,4,23,13,2021,6,16,0,25,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,557,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,2,51,19,2020,12,15,0,22,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,293,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,6,18,7,2021,5,16,336,21,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,634,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,0,17,15,2021,4,16,379,27,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,578,0.131028262
2,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,1,3,19,2021,1,16,336,14,3.387998168,-1.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,475,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,0,44,12,2020,10,15,0,18,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,372,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,6,48,2,2020,11,15,315,6,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,596,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,5,52,5,2020,12,15,0,37,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,280,0.131028262
2,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,4,3,15,2021,1,16,336,23,3.387998168,-1.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,507,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,0,21,22,2021,5,16,0,35,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,303,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,4,4,23,2021,1,16,0,8,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,322,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,6,11,16,2021,3,16,236,13,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,588,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,6,50,20,2020,12,15,336,16,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,552,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,1,50,22,2020,12,15,336,31,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,341,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,1,49,8,2020,12,15,0,12,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,308,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,3,7,10,2021,2,16,336,13,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,584,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,6,3,20,2021,1,16,336,25,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,526,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,4,51,0,2020,12,15,336,40,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,562,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,2,40,2,2020,9,15,336,20,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,545,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,3,23,22,2021,6,16,0,20,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,603,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,1,11,23,2021,3,16,327,17,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,552,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,4,30,11,2020,7,15,336,14,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,599,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,3,30,7,2020,7,15,377,14,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,567,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,5,22,13,2021,6,16,0,11,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,332,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,4,19,16,2021,5,16,0,17,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,323,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,0,16,23,2021,4,16,0,11,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,378,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,2,40,18,2020,9,15,336,26,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,557,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,6,17,19,2021,5,16,0,12,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,384,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,3,3,18,2021,1,16,0,21,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,368,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,2,14,10,2021,4,16,333,6,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,547,0.131028262
2,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,2,3,18,2021,1,16,336,10,3.387998168,-1.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,506,0.131028262
2,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,1,22,22,2021,6,16,396,12,3.387998168,-1.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,474,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,0,26,14,2020,6,15,0,16,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,344,0.131028262
2,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,4,12,8,2021,3,16,268,18,3.387998168,-1.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,479,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,3,19,15,2021,5,16,0,12,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,317,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,6,4,21,2021,1,16,0,19,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,265,0.131028262
2,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,6,50,23,2020,12,15,336,59,3.387998168,-1.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,431,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,6,43,6,2020,10,15,331,39,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,305,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,5,43,18,2020,10,15,0,15,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,336,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,6,4,6,2021,1,16,0,11,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,274,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,0,18,20,2021,5,16,173,25,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,528,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,5,6,17,2021,2,16,374,40,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,506,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,4,42,17,2020,10,15,0,7,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,365,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,3,41,4,2020,10,15,336,8,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,568,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,5,36,0,2020,9,15,0,20,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,305,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,1,30,14,2020,7,15,0,9,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,226,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,5,34,1,2020,8,15,382,40,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,498,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,0,33,19,2020,8,15,336,11,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,541,0.131028262
5,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,6,49,15,2020,12,15,0,4,3.387998168,1.612001832,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,278,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,5,16,18,2021,4,16,336,27,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,528,0.131028262
1,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,3,15,5,2021,4,16,352,27,3.387998168,-2.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,490,0.131028262
2,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,3,10,1,2021,3,16,327,17,3.387998168,-1.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,482,0.131028262
3,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,4,50,18,2020,12,15,336,27,3.387998168,-0.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,392,0.131028262
3,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,3,50,0,2020,12,15,336,11,3.387998168,-0.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,387,0.131028262
2,2005,18,346900,180.8,1.14,232,967,4.4,25166,2,2,43,17,2020,10,15,336,28,3.387998168,-1.387998168,1.855253095,229.964695,0,1,1,0,0,1,0,0,0,427,0.131028262
